Unnamed: 0,PROJECT_ID,PROJECT_TERMS,PROJECT_TITLE,DEPARTMENT,AGENCY,IC_CENTER,PROJECT_NUMBER,PROJECT_START_DATE,PROJECT_END_DATE,CONTACT_PI_PROJECT_LEADER,OTHER_PIS,CONGRESSIONAL_DISTRICT,DUNS_NUMBER,ORGANIZATION_NAME,ORGANIZATION_CITY,ORGANIZATION_STATE,ORGANIZATION_ZIP,ORGANIZATION_COUNTRY,BUDGET_START_DATE,BUDGET_END_DATE,CFDA_CODE,FY,FY_TOTAL_COST,FY_TOTAL_COST_SUB_PROJECTS,ABSTRACT
612,811254, Chemicals; Colorado; Drug Metabolic Detoxication; Enzymes; Fertility; fighting; flexibility; Insecta; Insecticide Resistance; Insecticides; life history; Methods; Molecular Analysis; Order Coleoptera; Plants; Poisons; Potato; research study; Resistance development; RNA Interference; RNA Sequences; Testing; transcriptome sequencing; Xenobiotics,MOLECULAR ANALYSIS OF INSECTICIDE RESISTANCE,USDA,NIFA,,1003738,10/1/2014,9/30/2019,"PALLI, SU.",,,939017877.0,UNIVERSITY OF KENTUCKY,BARDSTOWN,KY,40506,UNITED STATES,,,10.203,2015,,,"Colorado potato beetle (CPB) is a notorious pest. High fecundity, diverse and flexible life history and an ability to detoxify insecticides make this insect difficult to manage. The coevolution of this beetle with its host plants that contain toxic chemicals may have led to its remarkable insecticide resistance. This beetle has developed resistance to all classes of synthetic chemicals introduced for its control. We will employ RNA sequencing to identify detoxification enzymes induced by plant chemicals. The top 100 xenobiotic enzymes identified will be confirmed qRT-PCR. We will employ RNAi to study the function and mechanisms of plant chemical induction of 20 selected enzymes. Two selected enzymes will be tested in greenhouse experiments to develop methods for fighting insecticide resistance."
613,811306, Bacteria; Biological Preservation; Classification; computerized tools; Disease; economic impact; Etiology; Evaluation; gene interaction; Genes; genome sequencing; genus Solanum; Harvest; Microbe; pathogen; Pathogen detection; Plants; Potato; tool,"THE US POTATO GENEBANK: ACQUISITION, CLASSIFICATION, PRESERVATION, EVALUATION AND DISTRIBUTION OF POTATO (SOLANUM) GERMPLASM",USDA,NIFA,,1003892,10/1/2014,9/30/2015,"PERNA, NI, .",,,103198813.0,UNIV OF WISCONSIN,MADISON,WI,,UNITED STATES,,,10.203,2015,,,"Soft rot-associated bacteria are responsible for a devastating disease in potato and other plant species. The economic impact of this disease is particularly high for potato because losses are often incurred post-harvest. The mechanisms of disease causation are incompletely characterized. Genome sequences of many plant pathogens are available and hold the promise of discovery of new plathogen-plant interaction genes and mechanisms, more sophisticated and specific means of pathogen detection, and ultimately better control strategies. Our ability to use these genome sequences is limited by incomplete understanding of which genes are involved in interaction with plants and incomplete understanding of the function of many genes. We developed a computational tool to predict which genes contribute to host-microbe interactions and have identified several hundred potential new contributing genes in an important bacterial pathogen of potato. This project is dedicated to experimentally tesing the predictions of this computational tool and refining the tool to generate more accurate predictions."
614,811339, Alfalfa; Breeding; Goals; improved; Insecta; Insecticides; Leafhoppers; Marketing; Measures; New York; Plants; Population; Potato; Research; Resistance; Risk; Seasons; Testing; trait,BREEDING ALFALFA FOR FORAGE QUALITY AND RESISTANCE TO POTATO LEAFHOPPER,USDA,NIFA,,1003970,10/1/2014,9/30/2017,"VIANDS, DO.",,,613809599.0,CORNELL UNIVERSITY INC,ORISKANY,NY,,UNITED STATES,,,10.203,2015,,,"Potato leafhopper [Empoasca fabae (Harris)] is the most damaging and widespread insect pest of alfalfa, causing risk to stands during mid-to-late summer. When high populations of potato leafhopper are not controlled, large reductions in alfalfa yield and forage quality occur. Currently available potato leafhopper resistant cultivars have glandular trichomes and generally do not need to be sprayed with insecticide. Unfortunately, these cultivars yield less total season forage than most conventional cultivars, except midsummer when PLH are at damaging levels. Leafhopper resistant cultivars first marketed were shown to have higher forage quality, thus partly compensating for lower forage yield. Currently, a limited number of newer potato leafhopper resistant cultivars are available to producers and the forage quality of these cultivars has not been tested and none of these cultivars were bred specifically for the Northeast USA. The overall research objectives are to develop potato leafhopper resistant, high forage quality alfalfa cultivars from New York adapted alfalfa populations and to evaluate current potato leafhopper resistant cultivars for forage quality and yield. Field grown space-plants will be established and superior plants selected for potato leafhopper resistance and forage quality. These plants will be interpollinated to develop new cultivars with improved traits. Trials of current cultivars will be established and measured for forage yield and quality, and for potato leafhopper resistance. The overall goal of this project is to test and develop potato leafhopper resistant alfalfa cultivars with improved yield and forage quality for New York producers."
615,811394, Behavior; Biological; Colorado; Cues; Eating; Ecosystem; Effectiveness; Insecta; Order Coleoptera; Plants; Potato; response; Tomatoes,MANIPULATING PREY RESPONSES TO PREDATORS TO REDUCE COLORADO POTATO BEETLE DAMAGE ON POTATO PLANTS,USDA,NIFA,,1004098,10/1/2014,9/30/2017,"THALER, JE, .",,,613809599.0,CORNELL UNIVERSITY INC,ORISKANY,NY,,UNITED STATES,,,10.203,2015,,,"Across ecosystems, an average of 50% of the effect of predators on prey and plant damage is through changes in prey behavior when they perceive the presence of predators (without being eaten!). We will investigate the cues used by important pests on potato and tomato to detect predators. This will allow us to manipulate and increase the effectiveness of biological control agents of insect pests."
616,811699, Acoustics; Air; Apple; base; Behavior; Bite; Bone Conduction; Energy Transfer; Energy-Generating Resources; Environment; Esthesia; Evaluation; experience; Food; Fracture; Friction; holistic approach; improved; Lubricants; Mastication; Measures; meetings; Modeling; Motion; Nature; Oral; Potato; prevent; Process; Relative (related person); Resistance; Rheology; Sensory; Slide; sound; Stress; Structure; Surface; Texture; Thick; Time; Tissues; transmission process; vibration,HOLISTIC EVALUATION OF PHYSICAL ENERGY TRANSMISSION AS A MODEL FOR SIMULATED SENSORY EXPERIENCE DURING ORAL PROCESSING,USDA,NIFA,,1004697,11/6/2014,9/30/2019,"DAUBERT, CH, R.",,,42092122.0,NORTH CAROLINA STATE UNIVERSITY RALEIGH,RALEIGH,NC,,UNITED STATES,,,10.203,2015,,,"Non-Technical SummaryMastication of foods involves the interplay of energy input by the eater and a corresponding resistance or mitigated energy dissipation as the food is deformed or fractured. The manner in which the food material responds to this deformation can be described in rheological terms, but this may or may not relate to the sensations derived by the eater. Rheology relates to the bulk behavior of a material, in relation to itself, when exposed to externally applied stresses, based on its structure and composition. Energy applied to the material during mastication meets resistance to deformation and the resulting resistive forces are sensed by the eater, however crudely, as thickness, toughness, chewiness, etc. Interaction of oral structures and surfaces with each other during mastication introduces another source of energy exchange and sensation. These interactions are frictional in nature, and can be evaluated through Tribology; the study of interacting surfaces in relative motion. As oral structures / tissues approach each other during the masticatory cycle, the friction caused by the food material sliding along the surfaces or the surfaces themselves coming into contact is sensed and adapted to. Conversely, a food material may act as a lubricant preventing the contact of oral surfaces, imparting its own sensation. A third mode of energy transmission is energy transmitted through the material to its surroundings via acoustic waves. These vibrations may be sensed as sounds if they are transmitted directly through open air to the ear of the eater, as in the case of biting into an apple or crunching a potato chip. Similarly, a sensation similar to, but discrete from sound occurs through conduction of vibration through oral structures and tissues (i.e. bone conduction). The composite of all these modes of energy transfer are sensed and integrated simultaneously or in some combination with respect to oral processing time by the eater to form the experience of food texture. A holistic approach that simultaneously measures multiple or all modes of energy transmission in a simulated oral processing environment may yield an improved model for food material evaluation in relation to consumer liking / acceptance."
617,811712, Area; Breadfruit; Carbohydrates; Celiac Disease; Cereals; Development; Diet; flexibility; Flour; Food; Food Hypersensitivity; Gliadin; Gluten; glutenin; Immune System Diseases; Liquid substance; Manihot; Micronesia; product development; Property; Proteins; Research; Source; Starch; Sweet potato - dietary; Taro Vegetable; United States; Wheat; Wheat Hypersensitivity,PRODUCT DEVELOPMENT OF NON-GLUTEN FOODS FROM LOCAL STAPLES IN MICRONESIA,USDA,NIFA,,1004731,1/1/2015,12/31/2018,"MARERO, L.",,,854811353.0,COLLEGE OF MICRONESIA,KOLONIA POHNPEI,FM,96941,UNITED STATES,,,10.203,2015,,,"Local foods in Micronesia such as taro, cassava, sweet potato, and breadfruit are staple foods in the region because they are good sources of carbohydrates. Development of non-gluten food products from these food sources is an important research area because they do not contain gluten. Glutein is akind of protein which is one of the two basic components of wheat grains, and the other is starch. When wheat flour proteins glutenin and gliadin come in contact with liquid during baking, gluten is formed, which gives important properties to regular dough such as the sticky effect and flexibility. However, gluten is responsible for wheat allergies, which is one of the eight most common food allergies in the United States. Gluten also causes celiac disease, which is an auto-immune disorder where the body attacks itself when exposed to gluten. This project aims to develop foods that are gluten-free from the four Micronesian local foods. Gluten-free foods that are safe for people with celiac disease are also safe for those who are following a wheat-free diet due to specific food allergy."
618,811794, Agriculture; Area; Biological Assay; Characteristics; Cold Therapy; Colocasia; Detection; Development; Future; Goals; Hawaii; Marketing; Natural regeneration; pathogen; Production; programs; Protocols documentation; Research Personnel; Security; Sweet potato - dietary; Taro Vegetable; Technology,"VEGETATIVELY-PROPAGATED CROPS OF IMPORTANCE TO HAWAII: PATHOGEN IDENTIFICATION, DETECTION, AND DEVELOPMENT OF CLEAN GERMPLASM",USDA,NIFA,,1004851,12/17/2014,9/30/2019,"MELZER, MI, .",,,831100412.0,UNIV OF HAWAII,HONOLULU,HI,,UNITED STATES,,,10.203,2015,,,"Crops primarily propagated by vegetative means are prone to the accumulation of systemic pathogens. Taro (Colocasia esculenta) and sweet potato (Ipomea batatas) represent two such crops that have accumulated systemic pathogens during their centuries of cultivation in Hawaii. Not only can these pathogens be detrimental to crop production, but their presence may impact the ability to export these crops to out-of-state markets in the future. Many states and nations are developing agricultural security programs that will restrict the importation of propagative materials that are not certified to be free of known pathogens. As such, the overall goal of this project is to develop pathogen-free germplasm of vegetatively-propagated crops important to Hawaii. To achieve this, we will use modern sequencing technologies to identify pathogens that are infecting taro, sweet potato, and other vegetatively-propagated crops important to Hawaii. With this information, assays for their detection will be developed and shared with diagnosticians and other researchers. Cryotherapy and shoot-tip culture will be used to eliminate pathogens from select varieties of taro and sweet potato, and the detection assays will be used to evaluate their pathogen status. The horticultural characteristics of regenerated varieties will then be evaluated and demonstrated to growers and other stakeholders. The cultivation of clean taro and sweet potato germplasm has the potential to dramatically increase the production per unit area of these crops. In addition, establishing detection assays and pathogen elimination protocols will increase Hawaii&#39;s agricultural security by identifying and eliminating exotic pathogens from incoming germplasm."
619,811867, Accounting; Breeding; Collaborations; Data; Databases; Defect; design; Development; Evaluation; Farming environment; Food; Generations; Geographic state; Goals; Heating; High temperature of physical object; improved; Industry; Internet; Location; Maine; Marketing; medical specialties; member; Necrosis; North Carolina; Potato; Process; Production; programs; Province; Resources; Seeds; Site; System; Universities; Vegetables; web site,DEVELOPMENT OF ADAPTED POTATO VARIETIES FOR THE MID-ATLANTIC AND SOUTHEASTERN US,USDA,NIFA,,1004952,11/12/2014,9/30/2019,"YENCHO, G.",,,42092122.0,NORTH CAROLINA STATE UNIVERSITY RALEIGH,RALEIGH,NC,,UNITED STATES,,,10.203,2015,,,"Potatoes are an important component of North Carolina&#39;s crop production system. During 2007-2012, potatoes accounted for roughly $102 million in farm-gate revenue, ranking 2nd for vegetables after sweetpotatoes. We are the nation&#39;s 3rd largest producer of spring potatoes averaging 16,000 acres per year and our growers fill an important niche in the eastern US potato production/ chip processing system. New varieties are one of the highest priorities for growers. &#39;Atlantic&#39;, the predominant chipping variety grown in NC was bred and selected in Maine. While it is a good variety for northern growers, in the mid-Atlantic and southern regions it suffers from internal heat necrosis (IHN), an internal tuber defect that occurs due to high temperatures. Severe IHN in a shipment of potatoes can result in an entire load of potatoes being rejected by processors, which occur yearly in NC. Therefore, there is great need to develop improved varieties free of IHN for the mid-Atlantic and southeastern US. Another concern of the industry is the need for high value specialty potatoes for production by small-scale growers who are primarily concerned with direct marketing their fresh market table stock potatoes.The primary goal of the NC State University potato breeding project is to identify new potato varieties for use in the mid-Atlantic and SE US. We use a multifaceted approach to develop new varieties because we have limited resources. As a USDA-NIFA NE1231 Regional Potato Variety Development Project member, we evaluate all advanced lines from potato breeding programs located in the NE US. Most major varieties, including Atlantic the dominant chipping variety in the, have passed through this system. This variety, which occupies ~50% of NC&#39;s acreage, generated over $22 million in NC farm-gate receipts during 2012. We have also developed early-generation selection projects with the USDA-ARS, Cornell University and the Univ. of Maine and we are a key player in collaborative early-generation potato selection trials supported by the US Potato Board (USPB) and the US Snack Food Association. This National Chip Processors Trial (NCPT) trialing system and is national in scope and the program is designed to identify and commercialize as rapidly as possible new potato varieties.To provide information on the potato varieties evaluated and/or developed by the program we have developed three online potato databases, which are on our project website at http://potatoes.ncsu.edu/. The NCSU Potato Database is populated with data collected on all lines trialed by our program since 1995. The NE1231 Potato Variety Development Project Database is a regional database with agronomic data from eight eastern US states and three Canadian provinces. While the NCPT Database contains all the data collected from at the 11 chip trial locations in the US. Each of these databases was created using an interface that allows users to dynamically generate one-page summaries of varieties in a printer friendly format. This web-resource is becoming increasingly popular, and is often used by potato growers seeking timely information on varieties.Through our collaborations with the potato breeding and seed production programs located throughout the US, we are developing new varieties better suited to our production conditions. Indeed, NC is recognized by our industry and scientific collaborators as a key site for the evaluation of potatoes in the southern US. Continued efforts to develop new potato clones will contribute to the development of a more economically and ecologically sustainable potato production system in the mid-Atlantic and SE US."
620,811868, Accounting; Address; Adopted; Agriculture; Anthocyanins; Award; Awareness; base; bioprocess; Biotechnology; Breeding; Businesses; China; Color; Copper; Cream; Disease Resistance; Ensure; experience; farmer; Farming environment; Flavoring; Food; Food processing industry; functional food; Galaxy; Genetic Enhancement; Growth; Harvest; Industry; Industry Collaboration; Insecta; Japan; Life; Marketing; medical specialties; meetings; Nurseries; Nutritional; Nutritional Science; Oranges; Plants; Potato; Process; Production; programs; Property; Research; Research Personnel; Resources; Sales; sound; Source; Sweet potato - dietary; System; tool; Vegetables,SWEETPOTATO BREEDING AND GENETIC ENHANCEMENT,USDA,NIFA,,1004953,11/12/2014,9/30/2019,"YENCHO, G.",,,42092122.0,NORTH CAROLINA STATE UNIVERSITY RALEIGH,RALEIGH,NC,,UNITED STATES,,,10.203,2015,,,"Sweetpotatoes are the most important vegetable crop produced in NC and we are the leading supplier in the nation producing roughly 45% of the national supply with an annual market value averaging over $150 million during 2006-2012. To remain competitive, NC&#39;s growers need new varieties and new marketing options. Traditional varieties need to be early and attractive, while specialty-type varieties popular with ethnic consumers need to be white- or cream-fleshed with a higher dry matter content and semi-sweet in flavor. Processing-type varieties for chips, fries, and QSR products, a rapidly increasing market sector in the US, need to be higher in dry matter content, orange, and sweet, but with low levels of browning during processing out of long-term storage. All new varieties need to be high yielding, and resistant to diseases and insects to promote a economically sustainable, environmentally sound production system.The NC State sweetpotato breeding program has developed a diverse research portfolio to acheive impact. We have active projects focused on using old and new breeding tools to develop traditional, processing, specialty, ornamental and industrial sweetpotatoes to meet the near- and long-term needs of the industry. To ensure that our efforts remain relevant and that new varieties are suitable for real world conditions and adopted as quickly as possible by farmers, we initiated our Grower Participatory Breeding Project. The GPBP is a partnership between researchers, extension agents and sweetpotato farmers. It is supported by NC SweetPotato Commission, and it has enabled us to significantly increase the number of materials evaluated by the program on-farm.Our breeding approach has been successful. About 85% of NC&#39;s sweetpotato crop is planted to the variety Covington, released by our program in 2005. Covington has experienced remarkable growth due in part to increased awareness of the nutritional properties of sweetpotatoes and the production of value-added products by the potato processing industry. Based on USDA NASS figures, NC farmer&#39;s harvested ca. 53,000 acres of sweet potatoes in 2013. The acreage was down 9,000 acres from 2012, but we still produced over 47% of the nation&#39;s crop, and our yields averaged 200 cwt. per acre matching the record high set in 2011. Using USDA NASS crop value estimates, the farm-gate value for &#39;Covington&#39; in 2013 for NC was ca. $146 million. &#39;Covington&#39; is also being grown in other states and accounts for roughly 40% of the US sweetpotato crop, with the total US value exceeding $250 million. Further, because the storage life of Covington is superior, it has also quickly become the sweetpotato of choice for the lucrative sweetpotato export dominated by NC growers.Like Covington, our award winning ornamental sweetpotatoes (OSP) are also outstanding in the marketplace. During 2012, we released two new lines &#39;NCORNSP-016SCC&#39; and &#39;NCORNSP-017SCBG&#39;, which will be marketed as &#39;Sweet Caroline Copper&#39; and &#39;Sweet Caroline Black Galaxy&#39;, respectively. Our OSP breeding partnership with Proven Winners, LLC was launched in 2009 and we now market 17 OSP varieties under the PW brand. Over 4.75 million of our OSP plants were sold in 2013, up 118% from 2010. On a consumer level, using $4/plant to estimate consumer sales, we estimate that our ornamental sweetpotatoes have generated almost $17 million in receipts last year for a wide range of large to small greenhouse, nursery and floricultural businesses.To address opportunities emerging from advances in agricultural biotechnology, we continue to explore the feasibility of producing bio-based renewable resources from industrial sweetpotatoes (ISP) along with Drs. Jonathan Schultheis and Dr. Truong (USDA-ARS/Dept. of Food, Bioprocessing and Nutrition Sciences). NCPUR06-020, our 1st industrial-type purple-fleshed sweetpotato to be released is an example of this effort. This variety is a high anthocyanin sweetpotato bred as a source of natural colorant with functional food properties for the food processing industries. It has released as a feedstock for a color extraction process and we expect that this natural colorant will be marketed nationally and internationally. Currently, most sweetpotato-based colorants are obtained from China and Japan, and this NCSU-NC industry collaboration represents a significant  in-sourcing  opportunity for US bio-based industries."
621,811948, American; base; Breeding; cost; Genes; Genetic; Genome; Genus Mentha; High-Throughput Nucleotide Sequencing; Hybrids; Industry; Ireland; medical specialties; Mentha piperita; Mentha spicata; Oils; Plant Diseases; Polyploidy; Potato; Predisposition; Price; Production; Productivity; Research; Risk Factors; sex; Sterility; Stress; tool; Transgenic Organisms; United States; Verticillium Hypocreales,GENETICS WITHOUT SEX: TOOLS FOR VARIETAL IMPROVEMENT OF PEPPERMINT,USDA,NIFA,,1005082,11/5/2014,9/30/2019,"DILKES, BR, .",,,72051394.0,PURDUE UNIVERSITY,WEST LAFAYETTE,IN,,UNITED STATES,,,10.203,2015,,,"The U.S. essential mint oil industry needs considerable assistance from research to achieve long-term sustainability. The narrow genetic base of cultivated commercial mints combine with multiple risk factors to threaten the continued production of this important specialty crop. Peppermint and spearmint are sterile polyploid hybrids that are not amenable to conventional breeding for crop improvement. All commercial mints are vegetatively propagated as clones with no genetic diversity. This is analogous to the potato introductions to Ireland from the new world, and mint production in the United States is decreasing due to the advancing of the plant disease Verticillium. This contributes to low productivity and a high susceptibility to biotic and abiotic stresses. Additional risk factors include high production costs and low oil prices due to competition from low cost yet lower quality foreign oil. Genetic improvement of mint is necessary for the long-term sustainability of this important U.S. specialty crop. This can be achieved by leveraging recent advances in high throughput sequencing and gene identification to direct mint variety improvement through non-transgenic genome-enabling breeding. Without initiating these approaches there is little hope for varietal improvement or the survival of the mint industry in the U.S. Loss of this valuable crop, and the heritage associated with both the production of mint and the various products that are made possible by American peppermint production, is unacceptable."
622,812146, Anthocyanins; Anti-inflammatory; Anti-Inflammatory Agents; Clinical Markers; Color; Consumption; Diet; Disease; Family suidae; Fatty acid glycerol esters; Food; Goals; Health; Health Benefit; in vitro Assay; Inflammation; Modeling; Nutritive Value; Potato; Process; Proteomics; Testing,NUTRIENT BIOAVAILABILITY--PHYTONUTRIENTS AND BEYOND,USDA,NIFA,,1005484,12/17/2014,9/30/2018,"VANAMALA, JA, KP.",,,937500692.0,PENNSYLVANIA STATE UNIVERSITY,UNIVERSITY PARK,PA,,UNITED STATES,,,10.203,2015,,,"Color-fleshed potatoes consumption has increased significantly in the recent years due to their putative health-benefits. Color-fleshed potateos contain a variety of bioactive compounds incluing anti-inflammatory anthocyanins. However, it is not clear whether these potatoes, even after processing,suppress clinical markers of colonic inflammation. Using, high-fat consuming pig model of inflammation, we will test anti-inflammatory activity of processedpotatoproducts and their mechanisms of action. We will employ both in vitro assays as well as advanced proteomic approaches in this study. Our long--term goal is to optimize the health profiles of food products and provide modern evidence for ancient wisdom on diet and disease."
623,812161, Agriculture; Am 80; Area; Beets; Beta vulgaris; Biology; Breeding; Contracts; cost; Development; Disease; Disease Management; Disease Resistance; economic impact; Fusarium; Industrial fungicide; Industry; Infection; Marketing; Measures; Minnesota; North Dakota; Parents; pathogen; Pathology; Plant Leaves; Plants; Potato; Process; Production; programs; Research; Resistance; Science; Scientist; Seasons; Seeds; Skin; Spottings; sugar; Time; United States; Work,BIOLOGY AND MANAGEMENT OF POTATO AND SUGARBEET DISEASES,USDA,NIFA,,1005508,12/12/2014,9/30/2019,"SECOR, G.",,,803882299.0,NORTH DAKOTA STATE UNIVERSITY,WAHPETON,ND,,UNITED STATES,,,10.203,2015,,,"North Dakota is a leading potato producer in the United States. Added value is produced from the three fry production facilities (two in North Dakota, one in Minnesota), a dehydrated flake factory and multiple wash plants that distribute fresh market potatoes nationally. North Dakota ranks among the top three states for seed production; 80% is exported out of state. Potatoes are a major agricultural commodity in North Dakota, and have a major impact on US potato production markets for seed, processing and tablestock. The potato breeding program has been successful in the release of healthy potato cultivars with wide adaptability for the benefit of North Dakota, our region and nationally. The cultivars released from this program are recognized nationally and internationally. This is due in part to the cooperative efforts of potato scientists in the Plant Sciences and Plant Pathology Departments. This project actively collaborates with the NDSU potato breeding program for production of disease free parents and seed for increase and trials, and development of germplasm with resistance to dry rot, late blight and blemish diseases. It is desirable and critical to maintain this working relationship for the continued release of potato cultivars accepted by the industry. Potato diseases in both the field and storage are an extremely important yield and quality-limiting factors. Losses are common annually, and often can be significant, as they were in 1999 when over $98 million of potatoes were lost in storage due to late season infection by late blight. Similarly, the red-skinned tablestock potatoes that our area is noted for, is impacted negatively by blemish diseases in storage that dramatically reduce the marketability and profitability of this commodity to North Dakota producers. Newly emerging diseases continue to be found requiring immediate research efforts. Disease management input costs are a major part of potato production in North Dakota and other areas, partly because potatoes are vegetatively propagated to maintain varietal stability.The sugar beet industry of North Dakota and Minnesota leads the USA in sugar production and is a viable and profitable industry in our region. The direct and indirect economic impact to North Dakota is considerable by any measure. Because all beets are grown by contracts, yield and quality must be consistent. Disease has a major impact on reducing both yield and quality of the sugar and by products produced. Disease management through the use of fungicides and disease resistant cultivars is important in times of increasing input costs. Management of two important diseases, Cercospora leaf spot and Fusarium yellows, has been successful but because the pathogens causing these diseases have the ability to change and adapt to new situations, continued research on understanding the biology and management of sugar beets is critical for sustainability of the sugar beet industry in North Dakota and MN."
624,812170, Affect; Area; base; bean; Beets; Carrots - dietary; Complex; Coupling; density; design; Development; Disease; Disease Management; disorder risk; economic value; Environment; Epidemic; Epidemiology; experience; Fumigation; fungus; improved; Industrial fungicide; Industry; Knowledge; Marketing; Meloidogyne; member; Mind; Molds; molecular marker; Nematoda; New York; pathogen; Pesticides; Plant DNA; Plant Leaves; Plant Roots; Plants; Population; Potato; Process; Production; Productivity; programs; prophylactic; Recommendation; Reporting; Research; Research Priority; Resistance; Risk; Role; Rotation; Sclerotinia; Seeds; Soil; Source; spatiotemporal; Spottings; Testing; tool; Variant; Vegetables; Virulence; Work,EPIDEMIOLOGY AND MANAGEMENT OF VEGETABLE DISEASES IN NEW YORK,USDA,NIFA,,1005527,12/12/2014,9/30/2019,"PETHYBRIDGE, SA, J..",,,,,ITHACA,NY,148533000,UNITED STATES,,,10.203,2015,,,"The objective of this program is to improve the productivity, profitability and sustainability of vegetable crops in New York by the provision of reliable and robust information to growers and industry for the development of durable disease management strategies. This will be achieved by conducting research within two themes: (i)  mind the gap  and (ii) pre-plant risk quantification for monocyclic diseases. Research within the first theme seeks to quantify the impact of biotic factors on the gap between attainable and actual yield to reduce loss from diseases and enable the economic values of disease management programs to be calculated and fully realized. A strong focus of this work will be to design disease management strategies with a holistic focus, including considerations of edaphic factors such as manipulating the environment, varieties, plant density and rectangularity, the role of seedborne inoculum on epidemic initiation, residues, and off-target implications. Research conducted within this theme will also seek to characterize the variability of selected pathogen populations, such as fungicide resistance, virulence and aggressiveness of isolates, and variation using molecular markers, to make assessments of the durability of current disease management recommendations. Factors affecting disease epidemics and processes responsible for crop loss, such as depicting the spatiotemporal attributes of epidemics, characterizing spread from inoculum sources, and implications for risk predictions will also be studied where applicable.Research on the epidemiology of the following diseases will be conducted within this theme:White mold, caused by the fungus, Sclerotinia sclerotiorum, which causes substantial annual losses in a range of processing and fresh market crops annually. White mold has been rated among the highest priorities for research by members of the New York State Vegetable Research Council and Association for at least 10 years.Cercospora leaf spot, caused by the fungus, Cercospora beticola is one of the most prevalent and important diseases affecting processing and fresh market beet production in New York State. Resistance to the fungicide, azoxystrobin, has been reported within the C. beticola population, substantially limiting the management options for this disease.Dissecting the disease complex affecting lima bean production for processing which is increasing in area in New York State. Characterization of the spectrum of diseases affecting lima beans is vital for the development of holistic disease management strategies and continued realization of actual yield. This second theme will focus on improving the quantification of risk for soilborne diseases by developing pre-plant DNA-based soil tests. Tactical decisions for disease management made by growers and industry are currently integrated functions of crop loss risk, driven by personal experience and assumptions of the ubiquitous presence of disease inoculum. In this way, the majority of decisions surrounding pesticide application for soilborne diseases prior to planting are often routine and prophylactic. This work will develop highly sensitive and species-specific tests that can inform management decisions based on coupling of epidemiological damage thresholds. This research will also inform management recommendations for specific diseases to consider the variable importance of seed or soilborne inoculum for a range of diseases. Enhanced knowledge of soilborne disease risk may reduce the need for prophylactic pesticide application prior to planting and better inform crop rotations. Research to quantify the utility of this approach will initially focus on:Root-knot nematode (RKN) (Meloidogyne hapla) in potato and carrot. Prophylactic fumigation is currently being used as one of the major tools for soilborne diseases of potato, in the absence of quantitative information on pathogen populations. One of the major targets for fumigation is root-knot nematode. Damage and threshold relationships for root-knot nematode in carrot will also be quantified."
625,812267, Affect; Aphids; base; Colorado; Communities; Detection; Diet; DNA; Equilibrium; Exhibits; Eye; feeding; General Practitioners; Habits; Insecta; Methods; Molecular; Nutritional; Order Coleoptera; Pattern; Peach; Pest Control; Potato; Predatory Behavior; Process; Research; Resistance; Role; Work,THE RARE PREY HYPOTHESIS: RECONSIDERING THE ROLE OF GENERALIST PREDATORS IN PEST CONTROL,USDA,NIFA,,1005749,2/20/2015,12/31/2019,"SNYDER, WI, EM.",,,41485301.0,WASHINGTON STATE UNIVERSITY,PULLMAN,WA,,UNITED STATES,,,10.203,2015,,,"Generalist predators are common in many crops, but their broad feeding habits can make it difficult to estimate their impact on particular pests. What is needed is a greater understanding of how these predators reach diet-choice decisions when facing diverse prey communities. Using DNA-based prey detection methods and working in the fields of cooperating potato growers, we have been tracking predation of Colorado potato beetle and green peach aphid pests by predatory damsel and big-eyed bugs. We have found that both predators are surprisingly effective at locating and capturing aphids and potato beetles when these prey are exceedingly rare, and that attack rates on the pests remain robust even when non-pest prey are abundant. Thus, both predators exhibit surprising fidelity to these pests as prey. Here, we propose to examine one possible explanation for these unexpected real-world predation patterns, which is that predators choose prey based on nutritional concerns and so covet nutritionally-valuable prey species. We have 3 objectives:1. Assess the nutritional value of a wide variety of common pest and non-pest prey in potato fields,2. Examine whether more-equitably distributed (even) prey communities, typical of organic potato fields, benefit predators by providing them with more diverse and balanced diets, and 3. Determine how the predation patterns we observed in the field will impact pest suppression and resistance to pest invasion. The proposed research will examine processes that affect the abundance and spread of agriculturally important insects through a combination of organismal and molecular approaches."
