,ABSTRACT,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10
450,"The overall goal of the project is to develop an array of attractive, highly productive, disease- and insect-resistant potato varieties that can be employed by small and large potato producers to enhance marketing opportunities, farm sustainability and grower profits. The eastern U.S. potato industry needs new potato varieties to enhance marketing opportunities. New potato varieites are also needed to overcome pest problems while reducing agricultural chemical use and to provide resistance to climatic stresses, such as increasing temperatures. This project will conduct classical potato breeding and selection studies to improve potato productivity and quality for important Eastern U.S. markets. Improved potato varieties and breeding materials will be developed to reduce the impact of economically important potato pests,golden nematode,late blight, scab, and potato virus y. The project also includes development and use of marker-assisted selection techniques to speed the development of resistance to internal defects, diseases, and insect pests. Project results are delivered to the grower community, industry, and consumers via field days, printed materials, presentations at extension and other meetings, as well as via our project web site. Growers and processors are introduced to candidate potato varieties via the previously mentioned methods and through commercial demonstration trials conducted on growers farms.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
451,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
452,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455,"We propose a multi-institutional, multidisciplinary, joint research project that combines cutting edge research in plant genomics and biotechnology with the training of undergraduate and graduate students. The focus of this project is on sweet potato (Ipomoea batatas L. Lam), which is an important crop for food security as well as a potential feedstock for bio-energy and is important to the United States. In Arkansas, sweet potato production has been growing steadily with a 33% increase in area and forms an economically important crop of socially disadvantaged farmers. Efforts to increase sweet potato yield and tuber size through breeding remained largely unsuccessful because of inherent genetic barriers which restricted the exploitation of molecular markers and genomics-assisted selection. The advent of transcriptome sequencing has yielded a vast amount of sequence data such as expressed sequence tags (ESTs) which potentially become functional markers. Therefore, the objectives of the proposal are to: 1. identify the candidate genes for tuber formation through comparative RNA-seq analysis; 2. identify the genomic regions involved in tuber-yield related traits through Genome-Wide Association Studies; 3. functionally validate tuber forming genes in sweet potato; 4. determine the role of modifiers in cultivar decline by ChIP-seq analysis, and 5. recruit and retain undergraduate /graduate students in genomics and biotechnology. Undergraduate/graduate students will be integrated closely with the investigators in transcriptome analysis, genome-wide-association studies and functional genomics; and we will train students in practical research applications so that they will gain experience in critical communications and presentation skills, and prepare them for future biotechnology careers.",1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
456,"Alfalfa, potato, and blueberry are major crops for the U.S. agricultural economy, with a combined farm-gate value of $15 billion in 2012. Despite their differences, these three crops are autotetraploids, meaning that four homologous chromosomes are present in each linkage group. The complex inheritance of autotetraploids limits the rate of genetic improvement as compared with diploids. While the use of genomic information has revolutionized diploid breeding, these successes are not transferable to autotetraploids. The primary goal of this proposal is to accelerate autotetraploid breeding by developing the capacity to predict complex traits with genomic information. To reach this goal we will 1) Optimize the use of next-generation sequencing to accurately call the number of homologous alleles (dosage) present at a given gene/loci; 2) Develop prediction models that incorporate genomic information with dosage, and; 3) Create user friendly softwares that incorporate these advances and train breeders in their use. This project is a unique collaboration among plant breeders from different species with expertise in genomics, who are united by the goal of improving the efficiency of variety development in autotetraploid crops. We expect then to benefit all alfalfa, potato, and blueberry breeding programs through the development and release of software and tutorials in newly created methods.",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
457,"We propose to lead a revolution in potato breeding by converting this tetraploid outcrossing crop into a diploid inbreeding one. We will accomplish this bold goal with a team of three geneticists who have over 60 years of combined experience in potato breeding. This research project is needed because breeding at the tetraploid level is inefficient and slow. Potato breeding has not kept pace with advances in breeding strategies and genomics tools. The conversion of potato into a diploid crop capable of self-pollination will allow breeders to realize the genetic gains required for potato to maintain its role as a major food crop. We have at our disposal a dominant gene that allows self-pollination in diploid germplasm and we have demonstrated that vigorous and fertile inbred lines can be made in potato. In addition, we have created diploid potato hybrids with yield and quality comparable to that of major tetraploid cultivars. Our proposed project will generate 100 recombinant inbred lines (RILs) from each of six genetically diverse founder parents carrying germplasm from wild and cultivated potato relatives. We will evaluate the RILs in field trials and create a dense set of DNA markers. The RILs will be provided to the US Potato Genebank as true seed populations, accompanied by the phenotype and genotype data. This RIL set will be a novel, powerful, and valuable public resource for the mapping of economically important traits and the development of markers for marker-assisted selection. In addition, we will create inbred lines of cultivated potato for use in DNA sequence analyses and the generation of additional inbred line germplasm resources such as introgression lines. Our project will provide the foundation for future research to develop diploid potato cultivars.",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
458,"Project Title: Sweet Potato Innovation ChallengeProject Directors:Stephen L. Meyers, Mississippi State UniversityJason K. Ward, Mississippi State UniversityCo-Project Directors: April Heiselt, Mississippi State UniversityLaura Downey, Mississippi State UniversityProgram Category: Baccalaureate degree-level projects in the food, agricultural, and humansciences.Educational Need Area: Curriculum development, instructional delivery systems, and expandingstudent career opportunities.Projected number of students served by the project during project period: 450Projected number of faculty served by the project during the project period: 15Discipline Code/Academic Discipline: G- General food, agricultural, and human sciences(multidisciplinary).Joint or LCI Project Proposal: NoTotal Funds Requested: $146,833Purpose: To improve experiential learning and undergraduate research opportunities for a diversegroup of Mississippi State University students through service-learning while simultaneouslyaddressing one of the state&#39;s unique agricultural problems, developing value-added products fromcull-grade sweetpotatoes.Audience: Undergraduate students at Mississippi State University enrolled in participating ServiceLearningcourses, Mississippi sweetpotato stakeholders.Products: Value-added, commercially licensable products containing cull-grade sweet potatoes.Outcomes/Impact:1. Increased perceived importance of soft skills and preparedness to implement those soft skillsupon graduation.2. Improved civic attitudes.3. Improved perception of the value of the respective course.4. Increased learning in the student&#39;s respective field.5. Increased learning about the agricultural sector of MS.6. Increased intention to seek employment in the food, agricultural, or human sciences.7. Increased number of students who pursue and complete post-secondary degree in food,agricultural, and human sciences by 2% each year of the project.",1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
459,"Potato is one of the most important food crops in the world. Potato production has steadily increased in recent years, primarily in developing countries. Potato tubers contain >80% water and thus need to be stored at cold temperatures to prevent sprouting, minimize disease losses, and supply the processing industry with high quality tubers throughout the year. Unfortunately, cold storage triggers accumulation of reducing sugars in tubers, a phenomenon referred to  cold-induced sweetening  (CIS). During potato chip and French fry production, reducing sugars react with free amino acids in a nonenzymatic Maillard reaction to produce brown- to black-pigmented products that are not acceptable to consumers. More problematically, the Maillard reaction also generates acrylamide, a neurotoxin and a potential carcinogen. In 2002, high levels of acrylamide were reported in carbohydrate-rich foods processed at high temperatures. Potato chips and French fries have especially high acrylamide contents compared to other carbohydrate-rich foods processed at high temperatures, which raised a worldwide food safety concern. Developing methods to reduce acrylamide in fried potato products has become an urgent requirement for the potato processing industry. Reducing sugars are major precursors in acrylamide formation. Thus, development and application of potato cultivars with CIS resistance will be the most effective approach to reduce acrylamide in processed potato products. We have recently discovered that the vacuolar acid invertase gene (VInv) plays the pivotal role in CIS. Suppression of the VInv gene in cold-stored tubers will effectively control CIS. The proposed research aims to understand why the VInv gene is naturally silenced in germplasm derived from the wild potato species, Solanum raphanifolium. Genetic and molecular techniques will be applied to dissect the mechanisms that control the VInv gene expression in these germplasm stocks. The ultimate goal of this project is to develop CIS resistant potato cultivars using the genetic resources from S. raphanifolium.",0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
460,"Increasing farmer adoption of cover crops and irrigation best management practices (BMPs) is a key part of enhancing agricultural sustainability, particularly in the face of climate change. Cover crops reduce soil erosion and nutrient and chemical leaching and runoff, build soil organic matter, suppress weeds, break pest and disease cycles, and increase farmer income. Despite these benefits, adoption remains low. Irrigation BMPs conserve water by improved scheduling and crop monitoring, installing more efficient systems, reallocating crops and using deficit irrigation. Falling lake and stream levels in Wisconsin's irrigated areas have created demands for increased irrigation BMP adoption. Vegetable production is important in Wisconsin - the state ranks third in potato production, second for processed vegetables, and has significant fresh-market production. Wisconsin vegetable growers use cover crops and rely on irrigation, but do not widely adopt these BMPs, providing a study population of adopters and non-adopters.  Enhancing agricultural sustainability requires better understanding of how attitudes, beliefs and characteristics drive BMP adoption. Many researchers call for better integrating analytical frameworks across the social sciences, so this project will assess the empirical advantages of integrating the Theory of Planned Behavior into economic models of BMP adoption using a survey of Wisconsin vegetable growers.  Expected changes in knowledge among academics and extension specialists will include better understanding of how attitudes, beliefs and characteristics drive BMP adoption among vegetable growers. These changes in knowledge are expected to lead to changes in behavior among these outreach specialists to better improve outreach to vegetable and other growers and so increase the overall adoption of BMPs. Finally, expected changes in condition include development of research and outreach skills by a graduate student who will work professionally in the field, as well as improved environmental performance of vegetable producers due to increased adoption of agricultural BMPs.",1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
461,"Plants are constantly exposed to a wide spectrum of biotic and abiotic stresses and, to survive, have evolved a complex set of adaptive mechanisms. An important part of molecular plant responses to biotic and abiotic stresses is the massive reprograming of gene expression involving action of a large number of pathogen/stress-responsive transcription factors, which regulate the most important step of gene expression. WRKY proteins are plant-specific transcription factors with important roles in plant growth, development and stress responses. In nearly two decades since the report of the first WRKY protein, a large number of studies have focused on functional analysis of plant WRKY transcription factors. Arabidopsis WRKY33, a member of the ancestral Group I WRKY transcription factors from Arabidopsis, is important not only in plant resistance to necrotrophic pathogens but also in tolerance to abiotic stresses. WRKY33 homologs have been identified in a variety of plants, suggesting that WRKY33-mediated disease resistance and stress tolerance are conserved. We have decided to functionally analyzed the two WRKY33 homologs from tomato because tomato is also highly susceptible to the necrotrophic fungal pathogen B. cinerea and, therefore, results of studies on SlWRKY33 proteins in tomato can be directly compared with those of AtWRKY33 in Arabidopsis. Furthermore, tomato is an important crop plant and the knowledge gained from the studies of the molecular mechanisms of plant disease resistance and stress tolerance can be exploited to develop new strategies for improve productivity of tomato and closely related crops such as potato. The WRKY gene family has expanded massively, with only a single member in the green unicellular algae C. reinhardtii to more than 100 members in many land plants. The expansion of the WRKY family likely reflects the complex adaptation mechanisms evolved in land plants and, consequently, elaborate regulation of a large number of plant genes in responses to harsh environmental conditions including desiccation, UV radiation and attack of microbial pathogens in terrestrial habitats. Comprehensive structural, functional and evolutionary analysis of WRKY33 homologs will lead to important insights into the evolution of plant WRKY transcription factors in particular and plant stress response pathways in general.",1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
462,"Every day, the FDA implements recalls because of possible microbial or chemical contamination in fresh or processed foods. Maine has been a large producer of agricultural commodities such as berries, potatoes and seafood commodities such as lobster. Safety of food products is a major concern to the growers and processers in a time when consumers are more proactive about their health and recalls can result in both financial loss and loss of credibility in their consumer market. This project, aimed at an integrated approach to microbial and chemical food safety as well as incorporating health-benefitting compounds of agricultural produce, is intended to alleviate safety concerns and improve health value of food products. In the proposed work, a detailed study will be focused on novel food processing methods such as ultrasound, microwave and high pressure processing for blanching, and dehydration for extraction of bioactive compounds for producing powders and other value-added products. Simultaneously, the effects of the above processing methods on the microorganisms in fresh and processed foods will also be studied. Study on the allergenicity of crustacean products as an additional heath consideration that may be influenced by processing will provide insight of food allergy. The proposed work will be performed by applying various processing techniques in model foods to analyze effects on allergen detection and refine allergen extraction.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
463,"Northeastern US produces almost 10% of all potatoes in the US with a value of $279 million/year. Given that currently 25% of world-wide potato production is lost to pests and pathogens, breeding efforts to increase plant resistance to pests and decrease chemical inputs are important. This is particularly true for pests such as the CO Potato Beetle (CPB) and Late Blight. Unfortunately, breeding for plant resistance is very pest-specific and tradeoffs between resistance to insect pests and pathogens could exist. Understanding those effects allows the development of Decision Support Systems (DSS) that forecast when conditions are conducive to pest occurrence and give growers the opportunity to minimize pesticide applications. In this project we will understand if current breeding practices are causing a tradeoff between resistance to an insect pest and an important pathogen and we will create an improved DSS that will inform growers about timely spraying regimes for pathogens as well as insect pests.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
464,"Erosion of genetic variability is a major trade-off of crop domestication, targeted trait-based enhancement by plant breeding and large-scale monoculture. Novel genes that are important for survival and sustained productivity under a plethora of biotic and abiotic constraints were left behind in the exotic gene pool. The cultivated potato is an example of such genetic bottleneck, being the outcome of selections from a very narrow germplasm introduction from the original center of diversity. Furthermore, as a consequence of trait-based selection (mostly for quality traits) modern potato varieties often do not possess the genetic attributes that are critical for sustained productivity under sub-optimal environments marginalized by various biotic and abiotic constraints. Addressing these issues, the broad programmatic goal of this project is to contribute to the diversification of the genetic base of the cultivated potato by dissecting the genetic components of novel biotic and abiotic stress tolerance mechanisms in an elite group of Solanum species and landraces using the paradigms of functional and comparative genomics and network biology.",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
465,"Bacillus mycoides isolate J and Bacillus mojaviensis isolate 203-7 induce plant resistance by two different mechanisms. Both isolates are being commercialized and have proven to provide control of fungal, bacterial and viral diseases on several different plant types including whear, potato, tomato,sugarbeet, cucumbers, melons, pecans, bannana, geranium and arabidopsis. Several more diseases need to be studied including silver scurf, black dot root rot and Fusarium dry rot of potato and Penicillium rot of sugarbeets. At this time it is unknown what effect inducedresistance has on common plant colonists or on aplied biological control agents. This will be a focus of studies along with disease control on wheat, potato, and sugarbeet.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
466,"Our central hypothesis is that geographic CPB populations vary in their ability to evolve insecticide resistance due to genetic differences among those populations.We will examine three factors that may independently or jointly contribute to these field patterns: 1) Determine if Eastern and Western beetle populations differ in standing genetic variation and if genetic diversity is positively correlated with evolvability, and 2) Test hypotheses on the demographic history of the beetle to determine if US beetle populations are identical by descent.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
467,"Late blight of potato and tomato is a very serious disease that destroys crops and causes much fungicide to be applied to most commercial potato and tomato acreage in the USA. This project will contribute to a more effective, and more environmentally conservative approach to management of the late blight disease of potatoes and tomatoes. It will develop a forecasting system that integrates all of the most important information about the crop, the weather, and the pathogen, to predict how diverse management tactics will affect late blight development. Integration of the information will occur via a computer simulation model of the disease. Actual and forecast weather will be automatically incorporated into the system. It differs from previous systems by i) being available in  real time  and ii) in using specific information about the pathogen present in the growers field to inform the forecast. In this sense, the forecast is very specific to the particular farm in question. The goal of the project is to eliminate unnecessary fungicide applications and to direct fungicide to crops that are most in need. We expect the system to enable more effective late blight management while enabling a reduction in total fungicide by 10-20%.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
468,"Public interest in sourcing local foods extends into beverages, and the demand for local hops continues to rise. IPM for hop culture has been developed in the Pacific Northwest (PNW) where large-scale hop production currently occurs in an arid environment, mirroring neither the scale nor climate of hop production in the Northeast. Potato leafhoppers are a well-known pest of northeastern crops, yet is a novel hop pest. In 2012, potato leafhoppers and two-spotted spider mites were the most detrimental pests to hop yields in Vermont. The lack of IPM for hops in the Northeast leaves growers bereft of research-based information for control of these pests. The objectives of this project are to work collaboratively with growers to 1) confirm that potato leafhopper prefers some hop varieties over others, 2) begin identification of potato leafhopper hop varietal preference, 2) obtain chemical profiles for each of 25 hop varieties, and 3) produce and distribute outreach material specific to potato leafhoppers in an effort to help farmers adopt more tolerant hop varieties as a part of the larger hop IPM toolbox. Working in both the UVM greenhouse and on-farm, hop varieties will be evaluated for tolerance to potato leafhopper feeding. Research of this nature is desperately needed in this region to improve the economic and environmental sustainability of hop production, and will help growers produce a high-quality product that meets the demands of local brewers.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469,"Plant-parasitic nematodes are a major threat to sustainable crop production in the United States. Potatoes rank as one of the four most important staple crops on a global scale and nematodes are one of the most important pathogen groups for this crop. Washington and Idaho produce 60-70% of the total potato yield in the United States. However, the major potato-producing regions in these states are widely infested with the Columbia root-knot nematode (CRKN), Meloidogyne chitwoodi. CRKN infection of potatoes causes severe quality defects on the tuber surface and can render entire shipments unmarketable, thereby inflicting massive economic losses to producers and rural economies. In addition, CRKN is a highly regulated quarantine pest. Current nematode control efforts are based on applying synthetic nematicides that are potentially harmful for the environment, costly and faced with increasing regulation. An ideal nematode control solution would be to cultivate resistant plants. However, CRKN isolates are known that overcome resistant potatoes, thereby complicating breeding efforts.This project will analyze the variability of diverse CRKN isolates to gain a better understanding of CRKN populations that are able to overcome plant resistance. CRKN morphology and genetic traits will be analyzed and compared between virulent and avirulent isolates. This is important because once a better understanding of CRKN variability is achieved, potato breeding efforts can be based on a more secure footing and take the whole range of nematode variability into account when screening for new sources of resistance. This would achieve the overall goal of this project, which is to develop novel sources of CRKN resistance that are stable, thereby reducing the need for synthetic pesticides to control CRKN in potato.",0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
470,"Blue mold and PVY (potato virus Y) represent two of the most damaging foliar diseases that affect many crop species, including tobacco. Using tobacco as a model system, we will attempt to identify and characterize genes that are responsible for conferring resistance or susceptibility to these diseases. Tobacco lines that differ in their resistance to blue mold and PVY have been previously characterized. Using a technique referred to as next-generation sequencing, we will analyze these lines in an attempt to locate the genes that mediate resistance to these diseases. The information gained from this study should lead to new strategies that could be applied toward the development of disease resistant crops.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
471,"Crops produced in the desert receive large annual applications of nitrogen (N) and phosphorus (P) fertilizer. However, declining energy supplies and P mineral reserves, erratic fertilizer costs, and concerns about water pollution, has created incentives for improved efficiency. While we have developed management practices such as soil and plant tissue testing and improved fertilizer placement and timing, the possibility of genetic modifications to crops for improved fertilizer use efficiency has received little attention. More recently, it has been shown thatover-expression of type I H+ -pyrophosphatase AVP1 (AVP, Arabidopsis vacuolar pyrophosphatase) can enhance nutrient acquisition by crops. AVP1 over-expressing tomato (Lycopersiconlycopersicum L.) plants produced more shoot and root biomass than controls when grown under phosphate and nitrate limitations and accumulate more potassium in all conditions tested. Preliminary data we have collected show the potential for yields of AVP1 romaine lettuce (Lactucastaiva) to be maximized at less than 50% the P fertilizer required for conventional cultivars. The objective of this project is to evaluate the potential for using AVP1 modified crops for improved nutrient use efficiency under desert cropping systems. In addition to crops we have already modified genetically (potato (Solanum tuberosum) and cotton (Gossypium spp.), and romaine lettuce), we plan to incorporate the AVP1 trait into iceberg lettuce, a very large recipient of N and P fertilizer. Field studies will be conducted to test control plants and AVP1 modified plants under optimal and suboptimal fertilizer regimes. Fertilizer recoveries and fertilizer use efficiency will be determined and the efficacy of AVP1 modification as a strategy for improved nutrient use efficiency will be evaluated. We aim to demonstrate the economic and environmental benefits of using AVP1 modified crops. We anticipate the successful demonstration of this transgenic technology will ultimately benefit growers whose fertilizer costs are rapidly increasing. In the longer term, this project should benefit society at large as natural gas used to produce N fertilizer and P mineral reserves are finite resources in decline and air and water pollution associated with fertilization are of continuing concern.",0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
472,"Potato is the top-ranked vegetable crop in the US, and number one vegetable in Maine. The crop is attacked by many diseases, such as common scab. There is an urgent need for managing this disease due to significant economic losses and a lack of consistent and effective control methods. Evidence has shown that some soils are naturally disease-suppressive, and some cultural practices can change the soil profile in ways that make it suppressive. Therefore I propose to study suppressive and conducive fields in different cropping systems. The approach is to characterize the microbial community structure and then drill down into the mostly likely subpopulations, i.e. Streptomyces, responsible for disease and suppression. Hence, it is hypothesized (i) that there are distinct rhizosphere bacterial and fungal communities consistently associated with diseased and healthy plants, (ii) that the density and frequency of thaxtomin vs antibiotic producing Streptomyces populations correlate with disease and suppression, respectively, (iii) that the genome sequence of 48 selected suppressive and disease-producing strains will reveal genetic differences reflective of their different life histories and provide insight into their management, and (iv) that soil edaphic factors correlate with community structure, targeted functions, and disease. We will use high capacity rRNA gene sequencing to determine the bacterial, archaeal, fungal and streptomycetes communities; quantify disease severity, thaxtomin by LC/MS/MS and txtAB genes and their expression by qPCR to establish their relationship to disease and hence use as population markers. The findings will provide a foundation and research framework for biologically-based sustainable strategies for soilborne disease management.",0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
473,"There is a need to produce a greater proportion of food locally in Hawaii for greater food security. On the Island of Hawaii, approximately 85% of locally consumed food is imported, and residents pay a greater proportion of their income for food (22%) compared to the U.S. mainland (13%). In addition, locally produced vegetables and fruits are considered to be of higher nutritional quality than those shipped long-distances. This project seeks to increase the locally grown proportion of tropical root crops, such as taro and sweet potato. Also, this project seeks to improve the economic sustainability of farmers by improving yield and quality of exported, high-value root crops, such as edible ginger.",0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
474,"This project focuses on three general content areas: 1) modeling and quantifying the spatio-temporal transmissions of contagious hazards observed in Maine crop production; 2) accurately pricing the risks of such hazards and designing associated financial instruments to hedge such risks; 3) proposing complementary policy tools to control for and alleviate contagious hazards in the long run. The agricultural sector plays an important role in the state of Maine. Among various kinds of crops harvested in Maine, the two most important ones are potato and blueberry. The total economic impacts of the potato industry and the blueberry industry on Maine&#39;s economy are about $540 million and $250 million respectively. Maine potato production is ranked among the top ten in the U.S. and Maine is the top U.S. grower of wild blueberries. However, both crops are constantly threatened by natural hazards from different sources. Among them, pests and diseases cause huge economic losses every year. For potato production, significant hazards include the late bright disease and the Colorado potato beetle. For blueberries, the mummy berry disease and the blueberry spanworm also cause significant losses. Obviously, risks of these hazards are spatially correlated. For example, late blight from an infected garden can spread spores and affect commercial potato production miles away. Although biologists and soil scientists have already done extensive research on these pests and diseases, the spatio-temporal transmission mechanisms of these contagious hazards and associated economic costs of each hazard were rarely evaluated. Particularly, the idea to design financial instruments to hedge the risks of invasive species such as aphids and potato beetle have never been proposed. Given the above, my main research objective is to use quantitative approaches to model the risks of several specific hazards and their spatio-temporal dependence. Further, I will focus on pricing such contagious hazards and designing associated single-peril insurance products which would become an optional financial instrument to compensate for disastrous losses caused by pest or disease epidemics. The effectiveness and efficiency of current programs and policies for pest management and disease control will also be evaluated. Potential policy improvements may be discussed.",0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
475,"Columbia root-knot nematode (Meloidogyne chitwoodi, CRKN) infects potato tubers and causes quality defects such as galling of the external surface and brown spots surrounding the egg masses of adult females inside the tuber. Both symptoms are considered quality defects by the potato industry and can cause crop rejection. Furthermore, CRKN is considered a quarantined pest by several countries and infested tubers are not allowed entry which can cause disruption in trade. Therefore, tolerance for these nematodes in field soil is very low so growers routinely use soil fumigants to control their numbers. This research strives to manage CRKN without fumigants by screening selected varieties of rotation crops and green manure crops for their ability to suppress CRKN densities or support minimal reproduction. Low rates of other non-fumigant nematicides will also be tested. Golden (Globodera rostochiensis) and pale (G. pallida) potato cyst nematodes are serious pathogens of potato and can cause up to 80% yield loss. In 2008 a new cyst nematode was found in Powell Butte, Oregon and in two fields in Idaho. This nematode was described as a new species, G. ellingtonae, in 2012. Very little is known about the biology of this nematode and the risk to potato production and trade. This research will investigate the effect that different densities of G. ellingtonae have on potato yield to determine if it is a pathogen. Other efforts will evaluate different approaches to eradicate this nematode without using fumigant nematicides.",0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
476,"Many crop species in the Solanaceae (including potato, tomato, pepper and eggplant) have a very narrow genetic base, making them vulnerable to disease and limiting their capacity for improvement by standard breeding methods. Closely related wild species in this family have sufficient genetic diversity to overcome many biotic and abiotic challenges and, in principle, this wild germplasm could mitigate the genetic vulnerability of the cultivated species. Tomato and potato for example have their center of diversity in the Andes and wild relatives tolerate the driest desert in the world and cool moist conditions with tenacious diseases such as Late Blight. However, interspecific reproductive barriers (IRBs) stand in the way of mining the diversity that allows these wild species to tolerate such diverse stresses. Despite its impact on crop improvement, the mechanisms underlying interspecific pollen rejection and other interspecific reproductive barriers are poorly understood.",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
477,"Applied and basic research on many plant plus-strand RNA viruses have provided valuable insight into a variety of cellular processes and provided tools for novel technologies that benefit agriculture. Studies with potato virus X (PVX) and other plant viruses have resulted in development of vectors for myriad agricultural technologies, including antibody and vaccine production. Studies on replication complexes of the plant virus PVX will generate valuable details on how viruses multiply their genomes, and will provide further opportunities for development of new viral-based technologies and anti-viral strategies. Knowledge obtained from these studies will be utilized to educate students in the Agricultural Sciences and provide them with up-to-date information on basic and practical aspects of plant pathogens and their effects on agriculture.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
478,"Texas crop producers suffer economic loss due to diseases and insects. Project research has and will contine to develop transgenic plants expressing resistance to virus and bacterial infections in sugarcane, citrus and potato, and also to the insect vectors that carry them. These viruses and bacteria threaten growers in the U.S. The purpose of this project is to develop transgenic crops expressing resistance/immunity to viral, bacterial and insect pests/vectors, and to conduct research concerning the molecular basis for plant-viral interactions. These projects will impact agriculture by providing novel forms of protection from emerging pests and pathogens, and will provide renewable resources for the production of value added products.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
479,"Phytochemicals are plant-derived chemicals (e.g. vitamins and phytonutrients) that are reportedly beneficial for plant, animal and human health. While vitamins are commended for providing immediate human health benefits, numerous long term health-promoting roles have been ascribed for phytonutrients. In plants, phytochemicals provide necessary defenses against abiotic and biotic stresses to ensure healthy growth and development. Therefore, it is perceivable that manipulation of phytochemical profile can potentially improve crop yield and nutritional quality by protecting crops from diseases and by enhancing the nutritional value of foods, which are two key aspects of obtaining food security. Yet our knowledge of phytochemical biosynthetic pathways in crop plants is still very limited, presenting a major hurdle for crop improvement. The overarching theme of my research program is to elucidate the key genes/enzymes and regulatory mechanisms involved in the biosynthesis and accumulation of phytochemicals in plants. Phenolics, terpenoids and alkaloids are three major classes of phytochemicals based on structural classifications. This Hatch project entails understanding and manipulating phenolic and carotenoid (tetraterpenoid) biosynthetic pathways in several economically important crops, including pomegranate (phenolic), wheat (carotenoid) and potato (phenolic). The molecular and biochemical tools derived from our work can be directly applied to development of designer crops using traditional breeding and biotechnology approaches. This work will also have broad implications in enhancing the disease resistance properties and nutritional qualities of other crop plants that possess similar biochemical pathways.",0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
480,"Use of alternative feedstuffs has a significant potential to expand the swine industry, and enhance environmental and economic sustainability, in Hawaii and other Pacific islands. Hawaii agricultural products such as macadamia nut, papaya, tree leaf meals, taro root, sweet potatoes, banana and by-products from other local agricultural activities such as wheat millrun, macadamia nut press cake, molasses, sugar cane leaves, fish processing wastes, and anticipated bio-fuel by-products could together provide the basis for producing more affordable locally-manufactured feeds. However there is very limited or no information on the nutritional value of potential feedstuffs available locally, which limits their use in routine swine feed formulation. Thus, detailed information on the availability and nutritional value of these potential local feedstuffs is needed before considering them for sustainable swine nutrition planning in Hawaii.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
