,ABSTRACT,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10
1272,"Plant viruses cause significant losses to South Dakota agriculture, especially to wheat and soybean crops. Additionally, infection by plant viruses causes significant changes in grain or seed quality. Identification of plant viruses, monitoring for new viral diseases, understanding the vectors that transmit viruses, and determining viral and vector impacts on the growth and development of crop cultivars and lines is vital to managing and controlling these diseases. In addition to damaging crops and causing yield losses, plant viruses interact with vectors and other diseases to increase the damage from the diseases/pests. This increases the difficulty of controlling both the plant virus and the interacting pathogen or vector. Defining this interaction between plant viruses and other diseases important to South Dakota agriculture is an additional goal of this project. Development of a database for reactions of winter wheat lines and cultivars to WSMV will expand the utility of data that has already been obtained and future data to wheat stakeholders.",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1273,"Plant-parasitic nematodes are considered to be one of the most important soybeans pathogenscausingserious yield losses everyyear. The major nematodes that are a problem in the South include the Southern root-knot and reniform nematodes. Although the soybean cystnematode is considered the most importantsoybean nematodein the U.S., it&#39;s importance has declined in a number of southern states such as Louisiana. The Southern root-knot nematode is associated with coarse-textured soils which have fairly high levels of sand. The reniform nematode prefers soils that are more fine-textured and can reach very high populations in soils that have high levels of silt and clay. Producers rely rotating to a non-host or resistant crop, plant a resistant soybean variety, or utilize a nematicide to manage plant-parasitic nematodes.There are times when either crop rotation or resistance is not available and nematicides become the only option. Since Southern root-knotand reniform nematodes show soil preferences, this information could be used to better define where in a field nematicides are needed. Most nematicides areeither over-or-under applied to an entire fieldwhich reduces profitabilityfor the producer.This project will examine at the impact of soil texture and associated nematicide application to determine which areas of a field require treatment. Current technology allowsfields to be mapped for soil texture using asimple device that measures the movement of an electrical current through the soil profile. This information can be used to divide the field into different zones that have similar soil texture. When strips of nematicide-treated and untreated rows are planted through these various soil textures, the differences in responses to nematicides can be used to best identify which treatment works best. Management zones can then be established to apply nematicides only to these areas. These management zones will allow producers to make informed decisions and provide economical and environmentally sound methods of dealing with nematodes.There is considerable variability in the levels of resistance present in many soybean varieties to the reniform nematode. Some of these varieties are very resistant while others aresusceptible. In the past, both resistant and susceptible soybean varieties were reported to be damaged by reniform nematode. Part of this study willevaluate howsoybean resistance may be impacted byvariations in soil texture. This study will lookat different cultivars thatrange from very resistant to very susceptible andtreated or not treated with a fumigant to see how they perform strategies zones for producers.",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1274,"Similar to any biological organism, weed communities have the potential to evolve resistance to selection pressure imposed on them (Gressel and Segel 1978; Harper 1956). Herbicides typically exert enormous selection pressures due to high control efficacies. Currently, herbicide-resistant weeds pose an immense threat to crop production efficiency worldwide. As of 2015, there are 449 unique cases of herbicide resistance in 245 weed species across the world (Heap 2015). A common phenomenon shared by these cases is that weed management practitioners relied heavily on few herbicide options without implementing sufficient management diversity (Norsworthy et al. 2012).In Texas, the evolution of herbicide-resistant weeds is an emerging problem in several cropping systems, tremendously affecting crop yields, quality and profitability. Currently, glyphosate-resistant Palmer amaranth and common waterhemp are two major weed issues in Texas causing serious economic damages in a number of row-crops, including cotton, sorghum, corn and soybean (Baumann 2013; McGinty et al. 2015). Herbicide-resistant annual ryegrass (resistance to ALS- and ACCase-inhibitors) is a serious threat to wheat production throughout the Blacklands of Texas (Swart 2012; Swart et al. 2012). The first ALS-inhibitor-resistant johnsongrass was reported in 2000 (Green 2000) and currently more resistant populations are suspected in Texas corn and sorghum. In Texas rice, ALS-inhibitor-resistant red rice (Avila et al. 2005) and barnyardgrass (Bradshaw, personal communication) are two of the important resistant weed problems. As a result of growing resistance issues, producers are forced to use more and more environmentally less-benign herbicides in their weed management programs, which has a direct impact on production costs and the environmental footprint of weed management practices. Surveys indicate that herbicide-resistant weed issues have tremendously increased herbicide use, hand-weeding, and mechanical tillage, tremendously increasing crop production costs (Sosnoskie and Culpepper 2014). In areas where conservation tillage practices have been adopted for long-time, returning to tillage as a means for controlling herbicide-resistant weeds has been jeopardizing all the soil conservation gains made over the past several years (Shaw et al. 2012). Overall, herbicide resistance issues have been threatening the sustainability of economical weed management in several cropping systems in Texas.Although herbicide resistance, particularly resistance to glyphosate, is a growing problem in Texas, it is still in its early stages in several parts of the state. There is a critical need to prevent further evolution and spread of resistant weeds and effectively manage already existing resistant populations. The key to preventing resistance is to be proactive, but a better understanding of the factors influencing the evolution of herbicide resistance can guide the deployment of robust and effective proactive tactics. Knowledge on weed biology, population genetics, management factors, and their interactions is vital to understand the evolutionary dynamics of herbicide resistance. However, research information is often limited in this regard.Developing a robust resistance management strategy begins with an understanding of the background levels of resistance at regional scales. A key consideration to herbicide resistance management is managing selection pressure (Norsworthy et al. 2012), which is achieved through diversifying management tools by integrating both chemical and non-chemical options. Diversified approaches will minimize selection pressure placed on a single management tool. Yet, the number of tools available for effective resistance prevention and management are limited. While there is a need to develop additional tools for integration, it is critical to protect and preserve all the management tools that are currently available. Additionally, research efforts are needed to develop stewardship practices to ensure sustainable deployment of herbicides and herbicide-resistant crop technologies in our cropping systems and minimize potential unintended impacts on the broader environment. Further, developing decision-support tools are necessary to facilitate extension and outreach activities geared towards promoting widespread adoption of sustainable resistance management practices.",0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
1275,"Cotton remains the dominant crop for the Texas High/Rolling Plains region, with 3.3 million acres planted and 3.82 million balesharvested in 2009 (NASS 2009). It is estimated that 70% of Texas cotton is exported and must be marketable, both in terms ofprice and quality to compete in global markets. Producers must increase efficiencies by utilizing new technologies includingimproved transgenic varieties, tillage systems, and irrigation technology. Advances in genetics have improved fiber quality,however other quality parameters related to crop maturity vary due to weather and crop management. Integrated productionsystems must be developed to optimize yield, profitability and more importantly, lint quality. An economically andenvironmentally sustainable cropping system must optimize soil and water resources, manage insects, weeds, and diseases,and respond to changing commodity markets. Two trends which influence cropping systems include the adoption ofconservation/no till systems and herbicide-tolerant crops. The Texas Southern High Plains (TSHP) is a semi-arid region withapproximately 50% of crop acreage irrigated from the non-recharging Ogallala aquifer. Improved irrigation technology, such aslow-energy precision application (LEPA) and more recently sub-surface drip (SDI) has made irrigation more viable where wateris limited. These systems have replaced furrow irrigation and allowed producers to use water more efficiently, but have notreduced the quantity of water pumped. Returns are higher from cotton than from alternative crops leading to a cottonmonoculture. Crop rotations, when combined with conservation tillage can have significant impacts on soil, crop yields andprofitability. Cover crops, including small grains or legumes have been investigated to provide crop residue in cropping systemswhich do not produce sufficient residue to provide adequate cover, such as with cotton or soybean. The use of conservationtillage to maintain crop residues on the soil surface offers great potential for reducing soil erosion by wind and water, which isespecially important for the sandyland areas of the Southern High Plains. Cotton seedlings are extremely susceptible toabrasion damage. Studies have attempted to identify amounts of crop residue needed to protect soil in the Northern GreatPlains from wind erosion, and to estimate losses under various tillage systems and crop residue combination. Previous researchhas established effective weed control programs in conventional tillage cotton for the Southern High Plains. In several states,including Tennessee and Arkansas, intensive glyphosate use has led to the development of glyphosate-resistant horseweed.New and improved GR crops continue to be developed with multiple herbicide resistance genes to meet changing weedmanagement needs to help sustain the efficacy of glyphosate. Widespread development of Palmer amaranth resistance toglyphosate has been reported in numerous states. The control of volunteer GR crops is an increasing problem. Control ofvolunteer GR cotton in GR cotton has been investigated with postemergence directed herbicides.",0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
1276,"Introduction/JustificationTofu, also known as bean curd, originated in China about 2,000 years ago and later spread out into Korean, Japan and in other Asian countries and finally into the USA. Tofu is a perfect protein rich food, often used as meat substitute in vegetarian meals, and contains about 8% of protein. About 2.2 ounces of tofu contains about five grams of protein, an equivalent to one ounce of meat. In 2012, USDA permitted to use tofu as a meat alternative in school lunches. Tofu is made by coagulating soymilk and then pressing the resulting curds into soft white block. Tofu is made to be soft, firm and extra firm in texture. Coagulation, the suspension of protein and oil in boiled soymilk is the most important step towards tofu production. Generally, salts and acids are used for coagulation. Also, a few enzymes are used for production of tofu. Demand for tofu, as an inexpensive source of plant protein, is increasing both in the USA and in other countries (Chianu et al., 2010; Yamaura, 2011). Food-grade soybean varieties used for tofu and soy milk production are distinct from commodity soybean that does not require any particular characteristics. However, soybeans for tofu production require specific seed composition, shape, size and color, which include high protein content, clear or yellow hilum, large and round seed shape (Cai and Cheng, 1999; Poysa et al., 2006). In 2013, about 93% of all soybean produced in the United States were genetically modified (GM) and rest 7% were conventional (non-GM) soybeans (Fernandez-Cornejo et al., 2014). However, demand for conventional soybeans especially, food-grade type is increasing constantly. Customers in Asia are willing to pay a higher price for non-GM food-grade soybeans thus soy food companies are willing to pay premiums for non-GM food-grade soybean. There are large markets for specialty soybean in China, Japan and Korea. Also, demand for food-grade soybean is increasing in other countries of the world. The US farmers can meet growing demand of food-grade soybeans in Asian markets as well as in other countries. By growing and exporting food-grade soybeans, US farmers have a larger profit margin (United States Soybean Export Council-USSEC, 2008). Food-grade soybean varieties generally yield less than commercially grown transgenic (GM) soybean varieties. Yield is negatively correlated with seed protein content. But soybean varieties for tofu need larger seed with higher protein content. Currently, a few tofu types, high yielding varieties are available for soybean growers, particularly in maturity groups (MG) III, IV and V adapted to Missouri. In addition to a premium price, growers need food-grade varieties with higher yield potential to increase profitability comparable to commercially grown transgenic varieties. Development of high yielding, value added (high oleic acid with low linolenic acid content) non-GM food-grade soybean with high protein, clear hilum and larger seed size will motivate US small farmers towards variety selection for lucrative farming. Production of food-grade soybeans needs extra care than production of commodity soybeans. The objective of this project is to develop high yielding tofu type, conventional soybean varieties of MG III-IV. Both small and large soybean farmers will increase profitability by growing and exporting these high yielding value added tofu type soybean varieties.",0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1277,"Profitable crop production requires that soils have adequate amounts of nutrients, but the nutrient amounts and application methods should be such that non-renewable resources are used efficiently and impacts on water quality are minimized. In recent years, however, impacts of agriculture on water quality have generated numerous questions and pressure on researchers concerning how to optimize mainly nitrogen (N) and phosphorus (P) management to maintain farm profitability while minimizing nutrient loss from fields. Potassium (K) is not of major concern for water quality but is a major plant nutrient that greatly affects crop yield and the economics of crop production. Furthermore, there is a strong interest on assessments of crop productivity and environmental impacts within a more comprehensive and long-term context of soil health. Therefore, research is needed to better understand underlying processes that influence nutrient uptake, recycling, and transport off fields and also to identify the most desirable levels of nutrients in soils and efficient methods of nutrient application.Diagnostic tools such as soil testing and plant analysis are essential to assess soil nutrient levels for crops to be able to determine economically optimum nutrient application rates and also to assess the risk of nutrient loss to water resources as part of comprehensive assessment tools that consider other factors. The calibration of soil and tissue methods with crop yield response to fertilization is an essential part of the process needed for implementing soil testing and better management practices in production agriculture. As crop yields keep increasing and genotypes change, there is a continuous need of updating calibrations of diagnostic tools. However, improved diagnostic tools by themselves will not result in progress because of multiple interactions between soil nutrient dynamics with cropping, soil, and water management and conservation practices. Multidisciplinary research is needed to better understand and quantify processes in alternative management systems that influence P and K cycling, distribution in the soil profile, optimum application rates for crops, best placement methods, and the mechanisms of P loss from fields. New research on P issues should focus on investigating the loss of dissolved P and not just total P loss (which includes P bound to soil particles) because it is the most active fraction at stimulating algae growth and practices which reduce loss of P bound to soil (such as no-tillage) may not be efficient at reducing loss of dissolved P and actually can increase losses.The proposed research is organized into four main projects. One project will investigate how traditional or new agronomic and soil health soil P diagnostic tools relate to crop yield response to P fertilization by using short-term and long-term field experiments with corn-soybean rotations in fields with a range of initial soil-test P values, soil properties, tillage systems, and Iowa climatic regions. A second project will evaluate impacts of tillage, cover crops, P fertilizer placement methods, and legacy P in soils testing very high in P on loss of both dissolved and particulate P with surface runoff from corn and soybean fields. A third project will use an ongoing long-term study to continue investigating impacts of crop, soil, and P management practices on P loss with subsurface tile drainage. The primary objectives of this project are to determine the impact of tillage, cover crops, and fertilizer- or swine manure-based N and P application for continuous corn and corn-soybean rotations on P loss with subsurface tile drainage. The fourth project will focus on K issues, and will focus on improving the reliability of diagnostic tools for the plant-availability of K in soils by studying relationships between various soil K pools, clay mineralogy, K recycling with crop residues, and soil moisture. The project consists of three main components that will be developed in the laboratory, incubations of soil and fertilizer under controlled conditions, and field crop response experiments.The research will provide better scientific knowledge of underlying processes affecting P and K use efficiency and P loss from agricultural fields. It will result in improved diagnostic tools and guidelines useful for crop production and water quality conservation, and also will provide data useful to develop future multidisciplinary efforts for improving models of P transport from fields to water resources.",0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
1278,"Soybean is the second leading crop produced in the USA. Soybean production in this country provided over $40 billion in direct revenue to USA farmers in 2014. Soybean is a vital USA export commodity to China and Japan, helping sustain our nation&#39;s balance of trade with these and other nations. The land area for soybean production in the USA has been declining as agricultural lands gradually become developed and populated. But global demand for soybeans is estimated to continually increase for the next several decades. Thus it is critical to increase soybean yield per acre to meet the increasing demand. It is also very important to protect the yield with disease resistance. Improvements in soybean oil and protein quality will further protect demand and enhance human and livestock nutrition.Our basic approach will be to identify promising new genetic resources and combine complimentary parents of soybean to improve seed yield, pest resistance, and seed quality. DNA technologies will be utilized to streamline our choices. We will advance generations using USDA and private industry winter production field sites and our University of Tennessee Research and Education Centers during summer production. A series of preliminary, intermediate, and advanced field trials will be conducted to identify superior new lines. The best new lines will be tested over multiple environments in the Tennessee State Variety Test, the USDA Southern Uniform Test, and other broad scale trials to gauge productive field performance.Ultimately the project expects to deliver new soybean varieties to producers that are higher yielding, have better quality, and with improved disease resistance. The producer is anticipated to benefit directly from higher income per acre, and from reduced cost of fungicide and herbicide applications. Soybean processors are expected to realize better economies of scale from vegetable oil crushing, extracting, and biodiesel processing, along with soymeal protein processing of soybeans developed by this project with improved seed oil and protein composition. Soybean traders will experience improved demand for soybeans due to the additional value-added traits in newly developed high yielding varieties. The public will benefit from improved human and livestock nutrition. Plant breeders in industry, USDA, and universities will benefit from access to new improved genetic materials for the next cycle of genetic gains nationwide. Students will benefit from hard-earned laboratory and field experience as part of their training as the next generation of plant breeders.",1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1279,"Decline in the monarch butterfly in the Midwest is attributed to the reduction of milkweed species in field crops including corn, soybeans and grasslands. This situation resulted in the petition the U.S. Fish and Wildlife Service (USFWS) to include the monarch as a threatened species under the Endangered Species Act. In order to contribute to the restoration of the monarch butterfly a project lead by Iowa State University was launched recently (NC507 Monarch Conservation in the Midwest). The state of Michigan is very important to support this effort because of the millions of acres planted with field crops and grasslands, as well as other areas suitable for monarch butterflies. This project has the following objectives: 1) Develop methods to establish and maintain milkweeds and companion plants in rural, suburban and urban landscapes in Michigan; 2) Survey and analysis of the Monarch larval distribution in Michigan in different species of milkweeds and different landscapes; 3) Monitor the larval and adult Monarch butterflies in Michigan; and 4) Establish research demonstration plots of the milkweeds species and other plants that provide refuge and food to monarch butterflies; 5) Outreach to farmers and citizens in Michigan about the important of restoration of the monarch butterfly.A survey of the milkweed species in field crops and grassland areas as well as other areas will be performed in Michigan. In addition, a survey of the density of adult and larvae will be performed. Field plots to demonstrate the best distribution of milkweed species together with other plants that are not used for farming and ranching will be established. Field days will be performed to demonstrate the methods to conserve monarch butterfly in Michigan. The expected outcome is that the populations of milkweeds and monarch butterfly will increase in Michigan thereby reducing the necessity to use agriculture land to plant milkweed species. In addition there will be an increase of the number of overwintered butterflies in Mexico. In return the Midwest area will benefit by receiving greater numbers of monarch butterflies from the southern areas of the US in the summer.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1280,"In swine and poultry nutrition, there are nutritional requirements for individual amino acids. Amino acids are the building blocks for protein and needed for lean growth and efficient utilization of feed in swine and poultry. In animal nutrition, the amounts and sources of these amino acids is very important, especially in young animals. As of today, some of these amino acid requirements are known, but there are several others that are not. This has two important implications. The first is formulating economical diets to meet amino acid requirements. This will optimize growth performance, lower diet costs, and minimize nutrient excretion that ultimately ends up in the environment. In our second objective, we will use the findings of our first objective in formulating diets with different sources (ingredients) of protein and amino acids. This is important not only from a growth stand point, but also to minimize health problems associate with early life. High quality/well utilized protein sources, used to formulate diets with proper amino acid profiles, will ultimately be an animal welfare issue as they are important to maintain good health and proper digestion.In a series of experiments, pigs/poultry will be fed blends of diets with a high and low level of specific amino acids being tested to determine the response curve for that amino acid. These experiments will be conducted as several short-term experiments with nursery pigs, finishing pigs, and broilers to match amino acid requirement estimates to the targeted animal. Using these results, we can determine economic response curves based on the growth and feed efficiency responses.For the second and third objectives, several experiments will be conducted at the K-State Swine and Poultry Teaching and Research facilities. In each of these experiments, alternative specialty protein sources, such as novel fish meal, refined or modified soy protein sources, and single cell protein sources will be compared to standard diets to determine the impact of the protein source on growth performance and health.Ultimately, results of these research projects will help nutritionists and producers formulate diets more accurately. They will be able to identify nutrient requirements and processing technologies that will maximize pig and poultry growth and efficiency, as well as be more environmentally friendly. They also will know which protein sources to use and their amounts to add to diets to stimulate feed intake that will ensure maximum growth, efficiency, and health.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1281,"Iron deficiency is a problem for plant growth and often results from alkaline soil pH. In Nebraska, iron deficiency is particularly common in soybean, which in certain environments can experience Iron Deficiency Chlorosis (IDC). To find ways to ameliorate IDC, the Waters, Schachtman, and Graef labs will pursue a project that involves two different strategies. One strategy will be to look for genes in plants that respond to iron and/or copper deficiencies, and/or to alkaline stress. Further study will determine whether these genes could be used to enhance iron uptake or improve growth on alkaline soils. A second strategy will be to identify soil microbes (bacteria) that are found on plant roots in alkaline soils, but not in neutral-to-acidic soils. These microbes will have the potential to modify soil conditions or root growth in such a way that nutrient availability to roots is increased. If successful, both strategies will converge on the production of transgenic plant lines with new capabilities for enhanced nutrient uptake. An additional or alternative outcome will be a microbial culture that can be applied to soils to increase nutrient uptake. This will potentially reduce the yield losses in soybean and other plant species due to iron deficiency chlorosis.",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1282,"Feed costs represent 60-75% of the cost of production for meat animals. Feed ingredient prices in the Southeastern United States are typically 25-50% greater than those in the Midwest. As a result of this, the cost of production is greater in the Southeast. A means to lower feed costs, will result in more profitable production. The project is focused on swine production and more specifically on the ingredients used in diets fed to pigs during the first 3-5 weeks after weaning. We expect to identify alternative feed ingredients that can be used in swine diets as replacements for commonly used ingredients such as corn and soybean meal.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1283,"Objective(s): Develop cutting-edge analytical standards to provide a platform for essential activities to support soybean composition improvement in the U.S., including amino acids, fatty acids, protein, oil, and other important constituents.  Approach: Using new wet chemical methods, improved near infrared calibrations will be performed and compared to calibrations by other NIR users. A wider range of soybean composition will be worked into the calibration. Soxhlet and nitrogen analyses from newly obtained equipment will be used in the calibration. Carbohydrate analyses will be performed on a large number of soybean samples and added to the current calibration.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1284,"Objective(s): Objective 1: Enable the commercial production of monomers from biobased acids. Sub-objective 1.A. Enable, from a technological standpoint, the commercial conversion of fatty acids into olefinic hydrocarbon monomers. Sub-objective 1.B. Enable the commercial production of oxygenated monomers from biological feedstocks. Objective 2: Enable the commercial production of polymers from acrylated and epoxidized soybean oil (ESO).  Approach: The decarboxylation of fatty acids is thermodynamically favorable at temperatures above 100 deg C. However, the barrier to decarboxylation is quite high, resulting in exceedingly slow rates at temperatures which are convenient for industrial reactions. The barrier is influenced by the functional groups on the fatty acid, especially those near the carbonyl carbon of the carboxylic acid moiety. Specifically, a fatty acid with a double bond at the beta-gamma position undergoes decarboxylation significantly faster than that of other positions. A process which takes advantage of this phenomenon has already been demonstrated, in a preliminary manner, utilizing a new ARS technology.   Cross-metathesis of methyl oleate with ethene in the presence of a Grubbs catalyst yields methyl 9-decenoate (M9D) and 1-decene. M9D will serve as a platform chemical for readily polymerizable monomers, whereas 1-decene already has established commercial outlets as a monomer for industrial poly alpha olefins. Anticipated commercial applications of materials derived from M9D include as components in adhesives, coatings, latexes, and sealants. Separation of M9D  from 1-decene and unreacted methyl oleate (if present) will be accomplished using methods selected for economic and practical considerations.  There are currently many different 3D printing technologies available. The use of this additive technology has many advantages including efficient use of materials, versatility and ability to produce different shapes at only the touch of a button. However, the amount of available materials useful for these printing technologies has fallen behind the printing hardware itself.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1285,"Objective(s): Objective 1: Enable, from a technological standpoint, the commercial production of off-season oilseed rotational crops. Sub-objective 1.1. Identify and develop winter annuals. Sub-objective 1.2. Identify and develop spring/fall annuals. Sub-objective 1.3. Evaluate and survey new off-season germplasm.  Objective 2: Enable processes for the commercial production of oils, meal, gums, and protein from off-season oilseed crops such as pennycress, camelina, and coriander. Sub-objective 2.1. Develop methods for processing and refining of modified oils and waxes from camelina, crambe, and other oilseed crops. Sub-objective 2.2. Develop isolation method, production, and testing application of gums from mucilage-containing Brassica seeds (lesquerella and camelina). Sub-objective 2.3. Develop value-added products from seed meals of off-season oilseed crops for industrial applications.  Objective 3: Enable commercial processes for converting the oils from off-season rotational oilseed crops into marketable value-added biobased products. Sub-objective 3.1. Develop biobased estolide lubricants/additives.  Sub-objective 3.2. Develop platform chemicals from off-season rotation crops. Sub-objective 3.3. Develop polyketo, polyamines, and corresponding salts as chelating or sequestering agents and plasticizers.  Approach: New off-season crop development is critical to the future sustainability of the United States (U.S.) agriculture by reducing the farmer’s dependence on government subsidies for a select few commodity crops such as corn and soybeans, and by supplementing our need for energy without decreasing food production (food vs. fuel). A number of off-season new crops (pennycress and coriander) will be further developed for the U.S. by developing cost effective industrial products and processes from these agricultural feedstocks. A collaborative effort to the development of pennycress, camelina, and coriander will occur: 1) Off-season germplasm development will be supported through developing analytical methods to rapidly analyze glucosinolates, oil, and seed quality. Additionally, off-season crop germplasm resources will be surveyed and publicly accessible databases generated; 2) Development of chemical and physical processes that enable the commercial production of oils, meal, gums, and proteins in off-season oilseed crops. In order to produce and demonstrate economic data, the new crop raw materials will be produced in pilot scale quantities. 3) Development of novel industrial chemicals and processes through organic synthesis based on off-season crop raw materials derived above. Products to be developed include biodegradable lubricants, biobased viscosity modifiers, lubricant additives, cosmetics, and chelating or sequestering agents. Overall, this research will lead to the development and expansion of off-season oilseed crops which will help diversify the U.S. farm as well as expand the U.S. arsenal of industrial biofriendly chemicals and processes.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1286,"Objective(s): Objective 1: Enable commercial processes for converting microbial lipids and the byproducts of their fermentation into marketable products.   Sub-objective 1: Production of microbial glycolipids and variants to enhance commercial viability.    1A: Genetic engineering of P. chlororaphis for production of RL from low-cost bioglycerol and soy-sugar byproduct.    1B: Fermentative production of short-chain (C=12) and very-long-chain (C22) sophorolipids.  Sub-objective 2: Synthesis and testing of value-added products from glycolipids and components.      Enabling chemical and/or enzymatic production of glycolipid components and testing products as novel antimicrobial agents and novel sugar substitutes.  Approach: To enhance the commercial viability of microbial glycolipids (i.e., sophorolipids, SLs; and rhamnolipids, RLs), their high-value antimicrobial property will be extensively researched in this project for full exploitation in end-user industrial applications.  Accordingly, the structure-function relationship of the antimicrobial activity of these glycolipids will be established by first biosynthesizing various structurally varied glycolipids through the use of new producing strains and uniquely synthesized oleochemicals from fats and oils as fermentative feedstocks.  The resultant microbial SLs containing very-long-chain (C22) and short-chain (C</=12) fatty acid, and previously produced medium-chain (C16-18) SLs and the RLs from non-pathogenic bacterium, will then be assayed for antimicrobial activity to establish structure-function correlation.  The mechanism(s) of action of these glycolipids will be studied by screening their bacteriostatic/bacteriocidal potency against various industrially relevant and detrimental Gram-positive and Gram-negative bacteria.  Cellular structural changes of sensitive target bacteria will be studied by microscopic analysis to further elucidate the glycolipids’ mode of action.  Equally important for the commercial viability of microbial glycolipids is a low production cost.  Metabolic engineering and fermentation optimization of the bioprocesses for utilizing low-cost bioglycerol and soybean-based waste streams to produce C22- and C</=12-SLs and RLs will be studied.  Techno-economic analysis of the process will be performed.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1287,"Objective(s): This project creates new chemical and biochemical processes to produce value-added products from biomass, particularly from plant lipids and lignocellulose.  The new, bio-based value-added products will create new markets and expand existing markets for vegetable oils and agrimaterials, enhancing the profitability of small- and medium-sized agribusinesses, which in turn benefits the local rural economy. New products will be developed that improve the health and safety of the American public, extend the shelf life of consumer products, and provide biobased alternatives and substitutes for petroleum-based chemicals. We will collaborate within the project, with other Agricultural Research Service researchers, with academic researchers and industrial partners to reach the following objectives. Objective 1: Enable, from a technological perspective, commercially-viable microbial, enzymatic, and chemical processes to produce commercial products from vegetable oils. Subobjective 1.A: Evaluate marketable oil derivatives under conditions of use. Subobjective 1.B: Produce polyol oils and oxygenated fatty acids from soybean oil through novel microbial biocatalysis. Objective 2: Enable new commercial encapsulation systems for controlled-release of bioactive molecules. Objective 3: Enable new commercial processes for the production of industrial chemicals from vegetable oils or lignocellulosics.  Approach: The objectives of this research are accomplished using strategies that include isolated enzymes in unconventional media, microbial strain development and fermentation, encapsulation and controlled release of bioactive molecules, high temperature, inorganic catalytic conversions, chemical/biochemical syntheses, and analytical analyses using state of the art equipment and facilities.  Approaches for this project currently include the following areas of research:  Vegetable oil-based biochemicals. We develop chemical and biochemical systems for the conversion of seed oils to value-added specialty/commodity chemicals.  Our approach is to use isolated enzymes, whole microorganisms, and inorganic catalysts to modify domestically produced vegetable oils to introduce functional features valuable to consumer marketplaces. While the industry accepts such new molecules upon adequate safety testing, stronger product claims based on efficacy still need to be substantiated. Biochemical, cellular, and tribological analyses are undertaken to establish the metabolic fate and influence of the novel vegetable oil derivatives. No human or live animal testing is needed. Encapsulation and timed release of bioactive molecules. We develop phospholipid-based encapsulation systems (i.e. liposomes) that limit the release of bioactive molecules and protect the bioactives from degradation. Liposomes are used to encapsulate the bioactives of interest and the bioactives-loaded liposomes are further compartmentalized within a secondary liposome for increased protection.  The multicompartmentalized liposome system provides increased protection and controlled release of the bioactive molecule. The liposome encapsulated bioactive systems are analyzed for stability and release rate of the bioactive molecules. Highly stable encapsulation and controlled release systems are highly desirable in the functional foods and beverage industries. Integrated biorefinery systems for biochemicals. We couple biomass pretreatment with catalytic conversions to form integrated processes to convert lignocellulosics and lipids into bio-based chemicals that replace petroleum-based products. Whole biomass, crop residue or dedicated crops (e.g. switchgrass), is milled and extracted with hot water to produce a mixture of lignin and sugars. Lipids are treated to introduce oxygen atoms into the fatty acids. These pretreated materials are subjected to catalytic conversion to produce bio-based chemicals. The catalysts are designed and synthesized with specific capabilities to produce targeted agri-based chemicals. The pretreatment and catalytic conversion steps are developed to demonstrate the technical feasibility of a continuous pretreatment/catalytic conversion technology platform for use in biorefineries.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
