,ABSTRACT,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10
77,"Malt, used in the production of beer, is the major value added use of barley. As Fusarium Head Blight occurs in much of the small grains production region of the USA, the contamination of malt and beer with Fusarium mycotoxins is possible. The objectives of this project are to gain a better understanding of the toxins present on barley, wheat and rye, and their development in the field and during processing. This information will aid processors in producing a safer product, and also help to establish guidelines that are fair to the producer.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
78,"Nutritional management affects beef cattle growth, reproductive performance, animal health, and can also influence the impact that beef cattle may have on the landscape. In order to feed animals to meet their nutritional needs it is critical to know the nutritional value of plants. Plants&#39; nutritional value varies seasonally and geographically due to different soil types and climate. Therefore, the use of values from one state does not provide accurate and precise information regarding quality of the same plant in another. Furthermore, information on the nutritional value of some specific plant species found in the state of Nevada such as kochia, cheatgrass, coyote willow, crested wheatgrass, meadow brome, and Great Basin wild rye are mostly inexistent in the scientific literature. The goal of this project is to characterize the nutritional value of plants commonly found in the state of Nevada that may have potential as feed for beef cattle. The findings of these studies will provide cattle producers and extension agents with scientifically sound information on which plants can be used by cattle and how much of that particular plant can be safely used. Moreover, producers and extension agents will have the tools to better formulate diets to meet cattle nutritional needs throughout the year, which will lead to better production and profits. These management decisions will also have a positive impact on the environment because 1) land will be more efficiently used and; 2) because threatened areas will be more safely protected.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,"Michigan field crop rotations, the Midwest corn belt and related row crop systems around the globe are reliant on substantial inputs to optimize productivity. The requirement for frequent and high doses of soluble nutrients is most apparent in crops grown on Alfisols and other coarse soils that inherently have low to moderate organic matter levels and limited nutrient supply capacity. Concerns are growing regarding the production costs associated with high input row cropping, and the environmental costs that put water and air quality at risk. Reliance on application of inorganic fertilizers as the primary source of fertility has long-term environmental consequences. Loading agricultural systems with reactive nitrogen and soluble phosphorus (P) has been shown to play a role in groundwater contamination, hypoxia related issues and, potentially, global climate change (McIsaac et al., 2002). Discussions with farmers and community members around Michigan have highlighted the need for scientifically-based information on practical systems and management practices that can enhance nutrient efficiency, thus reducing fertilizer requirements while maintaining economically viable levels of production.Soil quality is another challenge facing field crop producers in Michigan that is closely related to managing nutrients in a sustainable manner. Soybean growers for example have prioritized research on cover crops, tillage and management practices that enhance soil quality, stand establishment and soil productivity, as shown by GREEEN industry priorities. This is in keeping with the national United Soybean Board interests as well (http://unitedsoybean.org/article/soybean-farmers-attest-to-cover-crop-benefits/). Farmers are looking to optimize returns to inputs and build yield potential over time, which requires improved understanding of processes that enhance soil organic matter, aggregation, and nutrient efficiency. Sustainable soil management is a central focus of long-term research experimentation underway at the MSU Kellogg Biological Station. Findings include the importance of winter cover as a means to enhance soil biology, and build soil carbon as well as nutrient availability. Enhanced cropping system nutrient efficiency can be achieved through biological nitrogen fixation, and access to sparingly soluble phosphorus pools (Gallaher and Snapp, 2013). Further, the incorporation of cover crop residues is a practice that can temporarily immobilize and reduce nutrient losses, but only if sufficient synchrony of nutrient supply and crop demand is maintained (McSwiney et al., 2010; Pang and Letey, 2000; Snapp and Borden, 2005). The complexity of integrating cover crops in real world farming includes field topographical variability, crop rotation complexity, as well as different types of tillage and timing of field operations in a variable climate (Munoz, et al., 2014; Senthilkumar et al., 2009). Developing practical winter-hardy cover crops and dual usage crops such as forage crops (i.e., alfalfa, rye, ryegrass and intermediate wheatgrass) managed as cover crops is of increasing interest to farmers in recent years, with important implications for economically viable cover crop utilization (Snapp et al., 2005). Zonal tillage management such as strip tillage and ridge tillage are of emerging interest as well, facilitating the incorporation of cover crops into field crop production by developing zones where seedlings thrive from other zones where nutrient immobilization and potential disease issues may arise, related to residue decomposition timing (Williams et al., in press).The beneficiaries of this project include the farmers, rural communities and consumers in Michigan, and the Great Lakes region. Improved understanding of the biological and chemical principles involved in integrated soil management will lead to recommendations that apply not just to this region, but to producers on coarse soils everywhere. Access to information on cover crop performance will help farmers enhance soil organic matter, grow healthier crops and optimize resource conservation for lower cost farming. Ensuring effective stand establishment for vigorous, high yielding crops is a particularly important goal to producers. Environmental benefits will accrue through improving efficiency of nitrogen use, enhanced infiltration and storage of water. Improved soil quality as well as reduced reliance on fossil fuels for food production is an important outcome from this project over the long run.",1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
80,"Surface topography plays an important role in soil moisture dynamics and plant growth. For example, the distribution of runoff water across an agricultural field following a high intensity rainfall event is determined by topography, and areas of persistently higher or lower soil moisture than the field average are the result. These differences in water content then create different conditions for microbial activity, decomposition of organic material, and water and nutrient uptake by plant roots. Whether these conditions are favorable for plant growth depends on a combination of soil properties (which are also correlated with topography) and precipitation during the growing season. Introducing cover crops into row-crop agricultural systems is known to provide multiple benefits, such as weed suppression, erosion control, an increase in soil organic C, and a reduction of N losses via surface runoff or leaching (Reeves, 1994; Dabney et al., 2001). Among cover crop species, winter rye is arguably one of the most commonly used in cold climate of the US North Central region. However, besides the benefits described above, rye is also known to have potential negative effects. Examples are its allelopathic effect on corn, N immobilization and reduction of available water by rye at the start of the growing season, as well as difficulties with controlling rye termination. While management strategies have been suggested to offset these effects (Eckert, 1988; Ewing et al., 1991), the practical recommendations have been developed primarily based on evidence from small experimental plots located on leveled terrain, thus without taking either topographical or soil variability into account. An added complication is relatively short duration of most field experiments with cover crops, resulting in only a limited range of weather conditions under which performance of cover crops has been experimentally tested and examined. Therefore, the ensuing recommendations may not be optimal for topographically diverse agricultural fields and for extreme weather patterns. However, a continuously growing interest in precision agriculture and the application of cover crops demonstrates the need for new, scientifically-based cover crop growing and managing strategies that take site-specific elements such as topography into account. Moreover, the new strategies must uphold not only under the typical weather scenarios but under new reality of weather extremes of a changing climate. Modeling has been extensively implemented for predicting corn growth (Sadler and Russell, 1997; Sadler et al., 2000; Thorp et al., 2008) and N losses in the presence of cover crops (Abrahamson et al., 2005; Feyereisen et al., 2006a, 2006b; Malone et al., 2007; Li et al., 2008; Yeo et al., 2014), as well as for assessments of the impact of climate change on crop production (Alexandrov and Hoogenboom, 2001; Rao, 2002; Dhungana et al., 2006; White et al., 2011). While crop models are inherently one-dimensional by nature, they have been successfully integrated into GIS to account for spatial variability of key input variables. Some examples are (1) Agricultural and Environmental Geographic Information System for Microsoft Windows (AEGIS/WIN) (Engel et al., 1997), which coupled CERES crop growth models within a DSSAT framework to a GIS system, and (2) Agricultural System Modeling (AgSimGIS) integrated the Root Zone Water Quality Model (RZWQM) (Ahuja et al., 2000) into a GIS framework (Ascough II et al., 2004). At this time, however, there are no models available that are capable of coupling three-dimensional hydrological processes to crop processes. Instead, current models function as a spatial collection of one-dimensional models, where the hydrology of point A does not affect processes at point B. Our approach, however, would allow us to bridge this &#39;gap&#39; by creating a model framework in which these spatial effects are possible.",1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
81,"High grain yields are typically associated with high profit margins, however, abiotic environmental stress and biotic stress from disease, insect and weeds often reduce yields. This challenge lends itself to investigations of alternative cropping systems that are more resilient to stress and create diverse outputs that could optimize profit margins. In light of this, many farmers have interest to incorporate cover cropping into their cropping system for the various agronomic and potential economic benefits, but one of the primary challenges of cover crop integration is timely establishment. Using soybean and cereal rye/oat as a model, we propose a novel cropping system that could optimize the agronomic and economic benefits of a corn/soybean rotation with cover cropping. To optimize our proposed cropping system, we will test the yield potential of four soybean maturity groups and four varieties within each maturity group. As each maturity group reaches harvest maturity, a mixture of cereal rye and oat will be planted. Our hypothesis is that soybean yield trade-offs from shorter-season maturity groups could be offset by the increased cover crop/forage production providing an agronomic and benefit to the entire cropping system. Research objectives include: Objective 1: Identify differences in soybean yield potential across maturity group cultivars for different environments in the North-Central Midwest and Northern Midsouth; Objective 2: Characterize impacts of an integrated soybean/cover crop system on weed management, forage production, soybean seedling pathogens, soybean cyst nematode, and arthropod interactions; Objective 3: Determine the role of beneficial/antagonistic microbial communities impact on soil health, yield, and disease through metagenomics analysis; Objective 4: Substantiate economic efficiency of integrating cover crops into different soybean maturity groups. Research will be conducted over two years at seven unique sites across Nebraska (4 sites), Ohio (2 sites), and Kentucky (1 site). Our proposed research directly addresses two of the USDA AFRI Foundational Knowledge of Agricultural Production System program priorities. First, by incorporating multiple management components such as soybean maturity group selection and cover cropping we intend to enhance plant (cropping system) resilience to resistant weeds, nematodes, soil-borne pathogens, and arthropods. Further, we will investigate how this influences productivity through economic analysis and cropping system modeling. Second, proposed research will investigate how changes to production system management or optimizing soybean maturity groups with cover cropping will influence soil microbial communities impacting soil health through metagenomics analysis.",0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
82," Objective(s): 1) Conserve, regenerate, back-up, and distribute genetic resources and associated information for wheat, barley, oats, rye, rice, and other small grains and related wild species. More than 140,000 small grains accessions will be conserved. Each year 5-10 percent of National Small Grains Collection (NSGC) accessions will be regenerated. Seeds and associated information will be distributed on request to scientists. 2) Conduct genetic characterizations and phenotypic evaluations of wheat, barley, oats, rye, and other small grains and related wild species for priority genetic and agronomic traits. Apply the preceding knowledge to genetic resource acquisition and curation of selected taxa. Ploidy levels of wheat landraces and wild species of wheat, barley, and oats will be verified. Characterization data will be completed for key descriptors in wheat, barley, and oats. Kernel hardness will be determined for accessions of common bread wheat. 3) Identify and genetically characterize host-plant resistance to the virulent stem rust race Ug99 from NSGC wheat accessions.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
83," Objective(s): Organic farmers on the Central Coast of California produce a large proportion of the high-value, cool-season vegetables and strawberries for the U.S. Most farmers here lease their land and must produce several crops on each field annually to remain profitable. This limits the opportunity to include cover crops in rotations. The primary focus of this project is to produce information, management tools, and technologies to help farmers integrate cover crops and compost into intensive vegetable and strawberry production systems, maximize the benefits from cover cropping, and reduce production costs.    The main objective of this project is to develop ecologically-based soil management strategies that enhance soil quality, nutrient cycling, pest and disease management, and profitability, and reduce off-farm inputs, organic vegetable and strawberry production systems. The subobjectives are as follows:   1. Evaluate the effects of cover cropping frequency and compost on soil quality, vegetable and strawberry yields, soil borne disease, and system profitability. 2. Evaluate the effects of a legume-rye mixture versus non-legume cover crops on vegetable and strawberry yields. 3. Evaluate the effects of cover crop seeding rates on weed density and weed management costs in subsequent vegetable and strawberry crops grown in rotational sequences. 4. Identify pathogens causing emerging bacterial diseases of organic vegetables and small fruit.",0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
84," Objective(s): Objective 1: Develop land and manure management practices to improve crop and forage productivity, quality, and nutrient use efficiency; and reduce pathogens and losses of nutrients. Sub-objective 1.A.  Conduct multi-scale experiments to investigate biochemical and physical processes controlling snowmelt, snowmelt infiltration and runoff, and nutrient losses from soil and manure. Sub-objective 1.B. Evaluate nutrient cycling, nitrous oxide and ammonia emissions, and nutrient and pathogen runoff losses with conventional and improved liquid dairy manure management practices for alfalfa production and in a silage corn-rye cover crop system. Sub-objective 1.C. Determine manure/crop management effects on N, P, and pathogens in runoff from dairy cropping systems. Sub-objective 1.D. Evaluate effects of alternative manure application methods on alfalfa-grass yield, quality, and silage fermentation characteristics. Sub-objective 1.E. Determine potential of fall-grown oat to capture nutrients from summer manure or fertilizer applications and produce a late-fall, energy-dense forage crop. Determine potential of spring wheat and barley for fall-forage yield, quality, and nutrient capture from mid-summer manure or fertilizer applications. Evaluate oat mixtures with wheat, triticale or cereal rye (1 planting) for total fall and spring forage yield (2 harvests), as well as nutrient capture. Objective 2. Develop, improve, calibrate, and validate model routines for nutrient management to assess environmental impacts, nutrient use efficiency, and economics at the farm scale. Objective 3: Characterize soil biodiversity and manure pathogen dynamics and interactions. Sub-objective 3.A. Conduct laboratory microcosm experiments to manipulate soil biodiversity and measure die-off rates of dairy manure-borne pathogens. Sub-objective 3.B. Conduct field studies relating agricultural cultivation practices to soil biodiversity and die-off rates of manure-related pathogens. Objective 4. Reduce nutrient losses from replacement dairy heifer production through management strategies that target nutrient use efficiency and growth performance. Sub-objective 4.A. Improve understanding of heifer development and growth, especially effects of genomic testing for residual feed intake (RFI) on nutrient-use efficiency and growth. Sub-objective 4.B. Determine effect of common management strategies (pen stocking rate, limit feeding, ionophores, diet composition, etc.) on nutrient-use efficiency and growth performance of heifers.",0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
85,"PROGRAM SUMMARYThe current Official US Standards for Grains regulatory guidelines for ergot contamination ingrains is a crude measurement and determines the percentage of ergot sclerotia in a sample,with ergoty grain defined as > 0.05% sclerotia in wheat, > 0.1% sclerotia in barley, oats, andtriticale, and > 0.3% sclerotia in rye (CFR Title 7). The European Union Scientific Panel onContaminants in the Food Chain concluded that a consistent relationship between the alkaloidconcentration in the sclerotia and total ergot alkaloid concentration could not be established(EFSA 2005). No country has limits for individual ergot alkaloids in food or feed. Several recentfactors have increased ergot invasion in crops, including no-till farming practices leaving thevegetation and ergot sclerotia on the soil surface for increased infection rates, the move toorganic farming and avoiding fungicides, and the dramatic weather patterns with huge rainfallsthat enhance increased Claviceps purpurea invasion of cereals and grasses in thespring/summer.No US veterinary diagnostic laboratory is providing a validated ergot alkaloid analysis of cerealgrains and grasses by LC/MS/MS for the main Claviceps ergot alkaloids, the ergopeptines (-ines, biologically active) include ergotamine, ergosine, ergocristine, ergocryptine, andergocornine, and their diastereomers the ergopeptinines (-inines, biologically inactive). Innature, ergopeptinines always accompany ergopeptines, and during storage of raw materialsover time or improper storage, more ergopeptinines may form. The conversion of -ines to -ininescan be rapid under certain laboratory conditions and -inines can be reactivated to -ines undercertain conditions. Therefore, both epimers have to be determined for ergot alkaloidcontamination of foods and feeds (Krska and Crews).This proposal is to develop and validate a sensitive LC/MS/MS method for ergpopeptines,ergotamine, ergosine, ergocristine, ergocryptine and ergocornine, and their -inines in cerealgrains of wheat, barley, rye and grasses. The inclusion of a grass matrix for ergot alkaloidanalysis by LC/MS/MS is not commonly addressed in any method but is extremely important forveterinary livestock exposures. The analytical range of detection chosen for the assay, 20 to8000 ug/kg, represents veterinary toxicological important data for interpretation of animal feedand food contamination.RELEVANCEThe LC/MS/MS analytical method for ergopeptines and ergopeptinines in small cereals andgrasses will provide chemical analysis of potentially contaminated feed to be used for foodanimals or sold into the food chain. The current US Official Grain Standards of determiningpercentage contamination by ergot sclerotia in cereal grains is often inaccurate and ignores thegreat variation of alkaloid content in individual sclerotia. The increased use of no-till farmingand leaving vegetation and sclerotia on the soil surface for the successive crops, consumerdesire to utilize organic foods without chemicals, and dramatic weather events will tend toincrease the incidence of Claviceps purpurea in cereal crops and grasses and exposure to ergotalkaloids.",0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
86," Objective(s): Organic farmers on the Central Coast of California produce a large proportion of the high-value, cool-season vegetables and strawberries for the U.S. Most farmers here lease their land and must produce several crops on each field annually to remain profitable. This limits the opportunity to include cover crops in rotations. The primary focus of this project is to produce information, management tools, and technologies to help farmers integrate cover crops and compost into intensive vegetable and strawberry production systems, maximize the benefits from cover cropping, and reduce production costs.    The main objective of this project is to develop ecologically-based soil management strategies that enhance soil quality, nutrient cycling, pest and disease management, and profitability, and reduce off-farm inputs, organic vegetable and strawberry production systems. The subobjectives are as follows:   1. Evaluate the effects of cover cropping frequency and compost on soil quality, vegetable and strawberry yields, soil borne disease, and system profitability. 2. Evaluate the effects of a legume-rye mixture versus non-legume cover crops on vegetable and strawberry yields. 3. Evaluate the effects of cover crop seeding rates on weed density and weed management costs in subsequent vegetable and strawberry crops grown in rotational sequences. 4. Identify pathogens causing emerging bacterial diseases of organic vegetables and small fruit.",0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
87," Objective(s): Objective 1: Develop land and manure management practices to improve crop and forage productivity, quality, and nutrient use efficiency; and reduce pathogens and losses of nutrients. Sub-objective 1.A.  Conduct multi-scale experiments to investigate biochemical and physical processes controlling snowmelt, snowmelt infiltration and runoff, and nutrient losses from soil and manure. Sub-objective 1.B. Evaluate nutrient cycling, nitrous oxide and ammonia emissions, and nutrient and pathogen runoff losses with conventional and improved liquid dairy manure management practices for alfalfa production and in a silage corn-rye cover crop system. Sub-objective 1.C. Determine manure/crop management effects on N, P, and pathogens in runoff from dairy cropping systems. Sub-objective 1.D. Evaluate effects of alternative manure application methods on alfalfa-grass yield, quality, and silage fermentation characteristics. Sub-objective 1.E. Determine potential of fall-grown oat to capture nutrients from summer manure or fertilizer applications and produce a late-fall, energy-dense forage crop. Determine potential of spring wheat and barley for fall-forage yield, quality, and nutrient capture from mid-summer manure or fertilizer applications. Evaluate oat mixtures with wheat, triticale or cereal rye (1 planting) for total fall and spring forage yield (2 harvests), as well as nutrient capture. Objective 2. Develop, improve, calibrate, and validate model routines for nutrient management to assess environmental impacts, nutrient use efficiency, and economics at the farm scale. Objective 3: Characterize soil biodiversity and manure pathogen dynamics and interactions. Sub-objective 3.A. Conduct laboratory microcosm experiments to manipulate soil biodiversity and measure die-off rates of dairy manure-borne pathogens. Sub-objective 3.B. Conduct field studies relating agricultural cultivation practices to soil biodiversity and die-off rates of manure-related pathogens. Objective 4. Reduce nutrient losses from replacement dairy heifer production through management strategies that target nutrient use efficiency and growth performance. Sub-objective 4.A. Improve understanding of heifer development and growth, especially effects of genomic testing for residual feed intake (RFI) on nutrient-use efficiency and growth. Sub-objective 4.B. Determine effect of common management strategies (pen stocking rate, limit feeding, ionophores, diet composition, etc.) on nutrient-use efficiency and growth performance of heifers.",0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
88," Objective(s): GrainGenes is an international, centralized crop database for peer-reviewed small grains data and information portal that serves the small grains research and breeding communities (wheat, barley, oat, and rye). The GrainGenes project ensures long-term data curation, accessibility, and sustainability so that small grains researchers can develop new, more nutritious, disease and pest resistant, high yielding cultivars.   Objective 1: Accelerate small grains (wheat, oats, barley, and rye) trait analysis, germplasm analysis, genetic studies, and breeding by providing open access to small grains genome sequences, germplasm diversity information, trait mapping information, and phenotype data at GrainGenes.   Goal 1A: Integrate small grains genome assemblies, pangenomes, and annotations into GrainGenes.  Goal 1B: Integrate genetic, diversity, functional, and phenotypic data into GrainGenes with a genome-centric focus.   Objective 2: Develop an infrastructure to curate, integrate, query, and visualize the genetic, genomic, and phenotypic relationships in small grains germplasm.  Goal 2A: Develop methods and pipelines to link genetic, genomic, functional, and phenotypic information and to enhance genome-centric focus. Goal 2B: Implement web-based and computational tools to integrate and visualize genomic data linked with genetic, expression, functional, and diversity data. Goal 2C: Update database structure to align with community migration to a unified interface.   Objective 3: Collaborate with database developers and plant researchers to develop improved methods and mechanisms for open, standardized data and knowledge exchange to enhance database utility and interoperability.  Goal 3A: Collaborate with data and germplasm repositories and organizations to facilitate the curation, sharing, and linking of data.  Goal 3B: Collaborate with community software development efforts to adopt database schema design and tool development.   Objective 4: Provide community support and training for small grains researchers through workshops, webinars, and other outreach activities.  Goal 4: Facilitate communication and information sharing among the small grains communities and GrainGenes to support research needs.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
89," Objective(s): Objective 1: Characterize quantitative production system effects of temperature (T), carbon dioxide (C) and water (W) interactions on: (a) corn, rice, soybean, and wheat varieties, and (b) crop-weed competition and potential yield loss.  (1a) Quantify effects of extreme T x W fluctuations and C enrichment during critical developmental stages on growth and developmental processes of corn, rice, soybean, and wheat using soil-plant-atmosphere-research (SPAR) growth chambers and field based open top chambers (OTCs).   (1b) Evaluate within-species variability in qualitative characteristics for grain nutritional components in response to C and concurrent changes in T for rice.  (1c) Gather C x T responses on rye cover crop germination, growth, and other developmental processes as needed for a rye cover-crop model.  (1d) Assess potential demographic changes in Kudzu, an invasive weed, in response to changing winter minimal temperatures.   Objective 2: Advance the capability of USDA-ARS crop and soil models to simulate crop-system resiliency to abiotic and biotic factors.  (2a) Expand current production models for corn and soybean by including a cover-crop growth model.   (2b) Develop a mechanistic rice crop model for production resilience studies in the context of climate uncertainty.   (2c) Improve existing crop and soil models with experimental data from multiple sources including SPAR, free-air C enrichment (FACE), open-top chamber, and long-term agricultural research (LTAR) site locations.   Objective 3: Using results from objectives 1 and 2, integrate and assess genetic variables (G), and management options (M) within environmental ranges (E) that can be used to maintain, adapt and/or improve crop productivity in response to climate uncertainty (E).  (3a) Using database mining and crop models, evaluate and identify management practices and/or genetic resources that can reduce or compensate climate-induced risks to corn and rice production while improving production resilience in the U.S.    (3b) Apply corn and cover-crop models to evaluate soil nitrogen, water, and organic matter dynamics in Maryland based on assessment of multi-year cover-crop and cropping rotation studies.   (3c) Contribute to the AgMIP initiative through multi-model inter-comparison studies including those involving evapotranspiration and potato.   (3d) Utilize crop and soil models to evaluate efficacy of long-term precision agricultural management practices in the north-central Missouri area.",1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
90,"GrainGenes is an international, centralized crop database for peer-reviewed small grains data and information portal that serves the small grains research and breeding communities (wheat, barley, oat, and rye). The GrainGenes project ensures long-term data curation, accessibility, and sustainability so that small grains researchers can develop new, more nutritious, disease and pest resistant, high yielding cultivars.   Objective 1: Accelerate small grains (wheat, oats, barley, and rye) trait analysis, germplasm analysis, genetic studies, and breeding by providing open access to small grains genome sequences, germplasm diversity information, trait mapping information, and phenotype data at GrainGenes.   Goal 1A: Integrate small grains genome assemblies, pangenomes, and annotations into GrainGenes.  Goal 1B: Integrate genetic, diversity, functional, and phenotypic data into GrainGenes with a genome-centric focus.   Objective 2: Develop an infrastructure to curate, integrate, query, and visualize the genetic, genomic, and phenotypic relationships in small grains germplasm.  Goal 2A: Develop methods and pipelines to link genetic, genomic, functional, and phenotypic information and to enhance genome-centric focus. Goal 2B: Implement web-based and computational tools to integrate and visualize genomic data linked with genetic, expression, functional, and diversity data. Goal 2C: Update database structure to align with community migration to a unified interface.   Objective 3: Collaborate with database developers and plant researchers to develop improved methods and mechanisms for open, standardized data and knowledge exchange to enhance database utility and interoperability.  Goal 3A: Collaborate with data and germplasm repositories and organizations to facilitate the curation, sharing, and linking of data.  Goal 3B: Collaborate with community software development efforts to adopt database schema design and tool development.   Objective 4: Provide community support and training for small grains researchers through workshops, webinars, and other outreach activities.  Goal 4: Facilitate communication and information sharing among the small grains communities and GrainGenes to support research needs.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
91,"Objective 1. Determine weed suppression, soil coverage, and agronomic and economic benefits for monoculture and mixed species high-residue cover crops in conservation tillage for diverse crop production systems of the southeastern U.S. Sub-objective 1a. Evaluate monoculture and mixtures of cereal, legume, and selected Brassica cover crop species on weed dynamics in corn, cotton, peanut, and soybean. Sub-objective 1b. Evaluate and develop integrated weed control systems to diminish herbicide resistant and troublesome weed yield loss in cotton. Sub-objective 1c. Evaluate cover crop management across single species and mixtures to compare soil health benefits, while improving biomass production.  Objective 2. Integrate new equipment, high residue cover crops, and conservation tillage into cropping systems that foster sustainability and resiliency, increase efficiency, and reduce risk by promoting soil health and yield stability. Sub-objective 2a. Evaluate effects of different planting factors in a no tillage cotton system with a rye cover crop. Sub-objective 2b. Develop a no tillage equipment system compatible with a modular tractor for vegetable production. Sub-objective 2c. Determine the effects of cereal rye seeding rates and timing of termination methods on soybean production in a no tillage conservation system. Sub-objective 2d. Determine cash crop performance across high residue conservation tillage systems and different agronomic management factors.",0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
92,"Objective 1. Develop diversified rotational cropping systems for an integrated crop-livestock production system that includes mixed cropping, provide year-round vegetative cover, habitat for arthropod natural enemies and pollinators, and mitigate crop metal toxicity and persistence of antimicrobial resistance. Sub-objective 1.1.  Compare G x E x M effects (where G is taken as crop diversity/rotation  not genetic engineering) on crop productivity and soil and forage quality in a small integrated crop-livestock farming system setting of: 1). An aspirational rotational cropping system that includes summer cotton (Gossypium hirsutum L.), peanut (Arachis hypogaea), summer and winter forages, and a winter oil-rich biofuel feedstock cash crop, in a full year companion cropping system with phosphorus need-based broiler litter fertilization, and reduced tillage under irrigated and dryland conditions (ASP); 2). A business as usual rotational cropping system that includes summer cotton-peanut-corn (Zea mays L.) with a winter rye (Secale cereale) cover crop that is chemically killed and allowed to decompose on the soil surface, with nitrogen need-based broiler litter fertilization, and reduced tillage under irrigated and dryland conditions (BAU-1); and 3). A business as usual rotational cropping system that includes summer cotton-peanut-forage with a winter rye cover crop that is hayed as forage, with nitrogen need-based broiler litter fertilization, and reduced tillage under irrigated and dryland conditions (BAU-2). Sub-objective1.2.  Incorporate native wildflowers in margins of fields in Sub-Objective 1.1 and assess effects on enhancing pest arthropod natural enemies and attracting pollinators.  Objective 2. Develop and test management strategies for an integrated crop-livestock production system that incorporates flue gas desulfurized gypsum (FGDG) with broiler litter (BL) in southeastern cropping systems to reduce phosphorus (P), nitrogen (N) and metals loss in runoff, manage subsoil acidity, and reduce persistence of resistance to antimicrobial agents. Sub-objective 2.1. Compare the effects of FGDG and FGDG + BL on crop yield; P, N, and metals loss in runoff; subsoil acidity; and SOM composition. Sub-objective 2.2. Compare the persistence of foodborne pathogens and bacteria with resistance to metals and antibiotics in cropping systems.  Objective 3. Evaluate and quantify farm-level economic and ecosystem services benefits and risks associated with the use of broiler litter, flue gas desulfurized gypsum, and field edge arthropod habitat buffers for southeastern crop-livestock production systems. Sub-objective 3.1. Develop a five-year multi-practice planning scenarios using a cooperators farm (Wilson Farm WF) as a case study that compares net sustainable profit from Objective 1 cropping systems given the producers profit versus environmental goals. Sub-objective 3.2. Forecast cropping systems effects on runoff losses of water, sediment, C, N, P, S, and metals. Sub-objective 3.3. Integrate producers production, profit, and environmental goals to develop land use designs that optimize producer-desired outcomes.",0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
93,"The long-term objective of this project is to help farmers economically integrate cover crops into tillage-intensive vegetable and strawberry production systems, maximize the benefits from cover cropping, and reduce production costs. This experiment will produce knowledge of short-term (1-2 years) and longer-term (>5 years) effects of cover crops and compost on yield and profitability, soil quality, and pest management, and will be used to make recommendations of optimal rotations. Organic and conventional farmers in California and elsewhere who use cover crops in high-value vegetable and strawberry cropping systems will benefit directly from the results of this research. The research will occur on the USDA-ARS Salinas certified organic research farm in collaboration with local organic farmer cooperators. This research applies to organic and conventional farms that are working to develop more efficient and climate-smart soil management strategies for high-value horticultural crops.    Objective 1: Develop ecologically-based soil management strategies for organic vegetable and strawberry production systems that enhance soil quality, nutrient cycling, pest and disease management, profitability, and reduce off-farm inputs.    Subobjective 1A: Evaluate the effects of cover cropping frequency and compost on soil quality, vegetable and strawberry yields, and system profitability.  Subobjective 1B: Evaluate the effects of a legume-rye mixture versus non-legume cover crops on vegetable and strawberry yields.  Subobjective 1C: Evaluate the effects of cover crop seeding rates on weed densities and weed management costs in subsequent vegetable and strawberry crops grown in rotational sequences.  Subobjective 1D. Evaluate the effects of cover crop type and seeding rate on soil water storage during winter cover cropping.  Subobjective 1E. Evaluate the effects of legume-rye cover crop seeding rate on legume component biomass production.",1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
