,PROJECT_ID,PROJECT_TERMS,PROJECT_TITLE,DEPARTMENT,AGENCY,IC_CENTER,PROJECT_NUMBER,PROJECT_START_DATE,PROJECT_END_DATE,CONTACT_PI_PROJECT_LEADER,OTHER_PIS,CONGRESSIONAL_DISTRICT,DUNS_NUMBER,ORGANIZATION_NAME,ORGANIZATION_CITY,ORGANIZATION_STATE,ORGANIZATION_ZIP,ORGANIZATION_COUNTRY,BUDGET_START_DATE,BUDGET_END_DATE,CFDA_CODE,FY,FY_TOTAL_COST,FY_TOTAL_COST_SUB_PROJECTS,ABSTRACT
491,1186454, Architecture; Breeding; Collection; Droughts; Ethiopian; Genes; Genetic Variation; Grain; Hybrid Vigor; Hybrids; improved; Inbreeding; mutant; Names; Photoperiod; Plant Roots; Population; Seasons; Sorghum; Source; stress tolerance; trait; Water,DISCOVERY AND IMPROVEMENT OF TRAITS TO ENHANCE SORGHUM AS A MULTIPLE PURPOSE CROP,USDA,ARS,ARS,ARS-0434324-PROJ,3/1/2018,2/28/2023,ZHANGUO XIN,,19.0,136617730.0,,LUBBOCK,TX,79401,UNITED STATES,,,10.001,2019,1892272.0,,"OBJECTIVE 1: Discover and characterize superior traits from natural collections and a mutant population to enhance abiotic stress tolerance, yield potential, and stability of grain, forage, and bioenergy sorghum. Subobjective 1A: Identify new sources of thermal tolerance within diverse Ethiopian germplasm. Subobjective 1B: Identify and characterize genetic variation for root traits contributing to improved thermal tolerance. Subobjective 1C: Screen bioenergy sorghum accessions for high water use efficiency. Subobjective 1D: Characterize independent msd mutants optimized for sorghum grain yield improvement. Subobjective 1E: Isolate sorghum architecture mutants and genes to enhance hybrid vigor.  OBJECTIVE 2: Develop new sorghum lines with superior early season cold and drought tolerance, and improved hybrid yield. Subobjective 2A: Develop superior sorghum inbred lines through marker-assisted trait pyramiding. Subobjective 2B: Introgression of Ethiopian photoperiod sensitive germplasm with a U.S. adapted breeding line."
492,1186494, Address; Anabolism; base; Cell Wall; Collection; Droughts; Elements; Etiology; experimental study; Exposure to; Genes; Genetic; genetic element; Genetic Transcription; genome wide association study; genome-wide analysis; Goals; Individual; insight; Knowledge; Maintenance; Methodology; Microbe; microbial; microbial community; microbiome; mutant; Names; Pathway interactions; Phenotype; plant genetics; Plant Roots; Plants; Process; recruit; Research; Sorghum; Sorghum vulgare; Stress; stress tolerance; System; Testing,DISCOVERY OF PLANT GENETIC MECHANISMS CONTROLLING MICROBIAL RECRUITMENT TO THE ROOT MICROBIOME,USDA,ARS,ARS,ARS-0434454-PROJ,3/20/2018,3/19/2023,DEVIN A COLEMAN-DERR,,8.0,136617730.0,,ALBANY,CA,94710,UNITED STATES,,,10.001,2019,477388.0,,"The goal of this research is to generate a better understanding of the interrelationship between crop plant genetics and plant microbiomes. Collectively, the experiments described in the Objectives below will provide for direct testing of a priori hypotheses regarding the genetic pathways associated with plant microbiome recruitment (Objective 2), which we define in this proposal as the assembly and maintenance of plant-associated microbiome, as well as unbiased genome wide analyses that may capture genes previously unsuspected to be involved in this phenotype (Objectives 1 and 3). Integration of the results from this multifaceted approach may allow for corroboration of key findings from individual Objectives. For instance, loci identified in Objective 1 from the association-based analysis of host genes will be cross-referenced with the genes identified as part of the transcriptional analyses described in Objective 3. In Objective 2, genes confirmed through mutant analysis to have direct effects on plant microbiome phenotypes can potentially serve as positive controls for analyses carried out in Objective 1. While the Objectives differ in terms of experimental methodology, as well as the precise question being addressed, the broader goal of each is the identification of elements involved in host control of the microbiome, and we anticipate that this diversified approach in a single host system and by a single investigative team will provide valuable insight addressing this key knowledge gap in the field of plant-biotic interactions.   Objective 1: Identify the host genetic elements (genes and other functional sequences) associated with microbiome recruitment through genome wide association studies in Sorghum bicolor using microbial community analysis as the scoreable phenotype.   Objective 2: Create sorghum mutants in cell wall biosynthesis pathway genes, and other target plant processes, that are critical for the recruitment of microbes during drought stress; characterize the microbiomes and abiotic stress tolerance of these lines.   Objective 3. Use an established microbial culture collection for sorghum to test the changes in the sorghum root following exposure to root endophytes and abiotic stress to establish causality with stress tolerance."
493,1186534, Acclimatization; biological adaptation to stress; Biological Markers; Breeding; causal variant; Chromosome Mapping; Cloning; cold temperature; Collection; design; Development; Disease; Dissection; Evaluation; Fiber; Future; Genes; Genetic; Genotype; Gossypium; Grain; Heat Stress Disorders; improved; Length; Maize; Maps; models and simulation; Morphology; mutant; Names; Physiological; Plants; Population; Predisposition; pressure; Production; resilience; response; Scheme; Seasons; Single Nucleotide Polymorphism; Sorghum; Source; Stress; stress tolerance; System; Technology; tool; trait; Water,DEVELOPMENT OF ECONOMICALLY IMPORTANT ROW CROPS THAT IMPROVE THE RESILIENCE OF U.S. AGRICULTURAL PRODUCTION TO PRESENT AND FUTURE PRODUCTION CHALLENGES,USDA,ARS,ARS,ARS-0434687-PROJ,5/29/2018,5/28/2023,PAXTON R PAYTON,,19.0,136617730.0,,LUBBOCK,TX,79401,UNITED STATES,,,10.001,2019,2171316.0,,"Objective 1.  Use national collections of germplasm to identify, characterize, and exploit superior physiological traits that enhance stress tolerance and increase yield in row crops, such as cotton, maize, peanut, and sorghum, to optimize crop production strategies in water-limited management systems.   Sub-objective 1A: Evaluate a previously selected, diverse core-collection of cotton lines from the USDA germplasm collection and map developed populations for yield and fiber quality under mid- and late-season water-deficit stress and/or disease pressure.   Sub-objective 1B: Identify cotton and peanut germplasm with physiological and morphological traits important to stress tolerance and stress acclimation.   Sub-objective 1C: Characterize agro-morphological and physiological traits controlling water-deficit stress tolerance in diverse grain sorghum germplasm collections to broaden the genetic donor sources for sorghum breeding.    Sub-objective 1D: Characterize genotypic plasticity and identify genetic components of heat tolerance in maize and sorghum.   Sub-objective 1E: Isolation and genetic characterization of sorghum mutants with altered heat tolerance for major traits. Mapping and cloning the causal mutation in sorghum hs mutants and functional characterization of identified genes.   Sub-objective 1F: Physiological characterization of maize core lines for their diversity in heat stress responses. Dissection of cellular and physiological mechanisms in heat stress response in maize. (Chen)    Objective 2.  Develop and implement crop management systems that are most appropriate for exploiting the uniqueness or strengths of superior new varieties combined with diverse regional production practices.    Sub-objective 2A: Implementation of crop simulation models to explore the GxExM interactions in rainfed cotton and sorghum production systems.    Sub-objective 2B: Evaluation of new genetic sources of cold temperature tolerance in and development of new production schemes from planting date and in-season management to expand current season lengths and regional boundaries for sorghum production.  Objective 3. Determine variability in plant environmental stress responses, and exploit the diversity by designing and evaluating genotype-specific production schemes that include assessments of environmental limitations and management interactions.   Sub-objective 3A: Advance new high-throughput, thermographic technologies for estimation of plant responses to abiotic stresses under relevant production conditions in the field.    Sub-Objective 3B: Utilize existing gene mapping technologies/tools to identify and develop new single nucleotide polymorphism markers, biomarker-trait associations, and functional genes associated with tolerance and susceptibility to abiotic and biotic stress."
494,1185703, Cucurbita; Data; Databases; Descriptor; Ensure; Evaluation; Fabaceae; genetic resource; Ipomoea; Names; Natural regeneration; Pennisetum; Phenotype; Quarantine; Seeds; Sorghum; trait; Zea,"GERMPLASM REGENERATION, CHARACTERIZATION, EVALUATION AND PHYTOSANITARY ASSESSMENT OF QUARANTINED AND TROPICALLY-ADAPTED GENETIC RESOURCES",USDA,ARS,ARS,ARS-0424573-PROJ,3/20/2013,2/13/2018,RICARDO J GOENAGA,,0.0,136617730.0,,MAYAGUEZ,PR,680,UNITED STATES,,,10.001,2019,,,"1. Regenerate seed supplies for priority accessions of crop genera Vigna, Cucurbita, Ipomoea, Leucaena, other tropical legume genera, Pennisetum, Zea and Sorghum which are adapted to equatorial latitudes, with approximately 420 restricted accessions and 1260 non-quarantined accessions of Sorghum and 40-50 restricted accessions of Zea cultivated and assessed for phytosanitary factors each year under quarantine conditions.  2. Characterize and evaluate (phenotype) germplasm accessions of priority genera, cultivated for regeneration and/or released from quarantine, for crop-specific descriptors and for priority agronomic and horticultural traits. Ensure that those data are incorporated into GRIN-Global or other databases."
495,1185735, Agricultural Crops; Arabidopsis; base; Biochemical Process; biological adaptation to stress; Breeding; Chloroplasts; Collection; Computer software; Cues; Droughts; Environment; Ethyl Methanesulfonate; extreme heat; Fast Neutrons; Fiber; Fusarium; Genetic; Genetic Engineering; Genetic Variation; Genomics; Gossypium; Heat Stress Disorders; Imagery; improved; Inbreeding; insight; Maize; Metabolism; Methods; Molecular; Mutagenesis; mutant; Names; novel; Peptide Hydrolases; Photosynthesis; Physiological Processes; Plant Genes; Plants; Population; Quantitative Trait Loci; Recombinants; Regulation; Resistance; response; Small RNA; Sorghum; Stress; stress tolerance; Temperature; thermal stress; thermostability; trait; Transgenes; Water; Water Stress,ENHANCING PLANT RESISTANCE TO WATER-DEFICIT AND THERMAL STRESSES IN ECONOMICALLY IMPORTANT CROPS,USDA,ARS,ARS,ARS-0424775-PROJ,5/29/2013,5/28/2018,PAXTON R PAYTON,,19.0,136617730.0,,LUBBOCK,TX,79401,UNITED STATES,,,10.001,2019,,,"Objective 1: Identify and characterize genetic diversity in economically important agricultural crop plants for biochemical, physiological, and metabolic processes that condition plants for tolerance to drought and heat extremes. Subobjective 1A: Identify the range of drought tolerance that exists within a diverse core reference set of entries from the National Cotton Germplasm Collection. Subobjective 1B: Contribute to the broadening of the genetic base of cotton for improved drought tolerance by developing Recombinant Inbred populations, breeding lines, and mutant populations using fast-neutron and ethyl methanesulfonate (EMS) mutagenesis.  Subobjective 1C: Identify the range of heat stress tolerance in corn germplasm. Subobjective 1D: Evaluate the usefulness of a stress visualization computer software platform that can present and compare environmental and plant stress information in an interactive and manipulative environment to provide novel insights into the relationships between environmental cues and plant responses.  Objective 2: Determine genetic mechanisms controlling biochemical and physiological processes that contribute to water-deficit and thermal stress avoidance and/or tolerance in agricultural crops.   Subobjective 2A: Evaluate the differential onset of water stress in pre- and post-flowering sorghums via metabolite changes. Subobjective 2B: Characterize genetic and molecular mechanisms contributing to contrasting stress tolerance responses in peanuts. Subobjective 2C: Identification of major QTLs and/or genomic loci that are associated with heat tolerance/sensitive traits in maize and characterization of genetic and molecular mechanisms contributing to heat tolerant traits in maize.  Subobjective 2D: Identify plant genes associated with improved abiotic stress tolerance in Arabidopsis; and functionally characterize crop ftsh11 protease homologs in maintaining chloroplast thermostability and photosynthesis at elevated temperatures. Subobjective 2E: Investigate small RNA regulation of plant stress responses and impact on transgene activity in genetically engineered plants. Objective 3: Use integrated marker-assisted breeding methods to develop stress-tolerant cotton germplasm or cultivars with high fiber quality and resistance to Fusarium oxysporium f. sp. Vasinfectum (FOV)."
496,1185903, Agriculture; Ascorbic Acid; Bacteria; Biomass; Chemicals; Citrus; Collaborations; combinatorial; commercially viable technology; Data; Economics; Enzymes; Ethanol; Food Processing; Food production; Formaldehyde; Fractionation; Goals; Immobilized Enzymes; improved; Industrialization; Industry; Juice; Modeling; Municipalities; Names; nanoassembly; Oligosaccharides; Pectins; Plastics; Process; Production; Recovery; Research; Solid; Sorghum; Stream; sugar; Technology; tool; United States; wasting; Yeasts,TECHNOLOGIES FOR IMPROVING INDUSTRIAL BIOREFINERIES THAT PRODUCE MARKETABLE BIOBASED PRODUCTS,USDA,ARS,ARS,ARS-0427427-PROJ,10/1/2014,9/30/2019,WILLIAM J ORTS,,8.0,136617730.0,,ALBANY,CA,94710,UNITED STATES,,,10.001,2019,1870892.0,,"This project  provides technological solutions to the biofuels industry to help the U.S. meet its Congressionally mandated goal of doubling advanced biofuels production within the next decade. The overall goal is to develop optimal strategies for converting agricultural biomass to biofuels and to create value-added products (bioproducts) that improve the economics of biorefining processes. Specific emphasis is to develop strategies for biorefineries located in the Western United States by using regionally-specific feedstocks and crops, including sorghum, almond byproducts, citrus juicing wastes, pomace, municipal solid wastes (MSW), and food processing wastes. These feedstocks will be converted into biofuels, bioenergy and fine chemicals.   Objective 1: Develop commercially-viable technologies for converting agriculturally-derived biomass, crop residues, biogas, and underutilized waste streams into marketable chemicals. Research on converting biogas will involve significant collaboration with one or more industrial partners. Sub-objective 1A: Provide data and process models for integrated biorefineries that utilize sorghum and available solid waste to produce ethanol, biogas and commercially-viable coproducts.  Sub-objective 1B. Convert biogas from biorefining processes into polyhydroxyalkanoate plastics.  Sub-objective 1C: Apply the latest tools in immobilized enzymes, nano-assemblies, to convert biomass to fermentable sugars, formaldehyde, and other fine chemicals.   Objective 2: Develop commercially-viable fractionation, separation, de-construction, recovery and conversion technologies that enable the production of marketable products and co-products from the byproducts of large-scale food production and processing. Sub-objective 2A: Add value to almond byproducts. Sub-objective 2B: Apply bioenegineering of bacteria and yeast to produce diacids, ascorbic acid and other value-added products from pectin-rich citrus peel waste. Sub-objective 2C: Convert biomass into commercially-viable designer oligosaccharides using combinatorial enzyme technology."
497,1186311, base; Colletotrichum; Disease; Disease Resistance; DNA Sequence; DNA sequencing; Genetic; Genomic DNA; Grain; Head; International; Molds; Monitor; Names; pathogen; pathogenic fungus; Pattern; Phenotype; Population; Productivity; Puerto Rico; Resistance; resistance gene; Resources; Sorghum; Source; Structure; Virulence,IDENTIFICATION OF RESISTANCE IN SORGHUM TO FUNGAL PATHOGENS AND CHARACTERIZATION OF PATHOGEN POPULATION STRUCTURE,USDA,ARS,ARS,ARS-0432529-PROJ,3/4/2017,3/3/2022,LOUIS K PROM,,6.0,136617730.0,,COLLEGE STATION,TX,77845,UNITED STATES,,,10.001,2019,216393.0,,"The primary objectives of this project are enhancement of sorghum productivity by identifying lines with multiple disease resistance genes and utilization of genomic DNA sequence information to assess variability in new and emerging fungal pathogens.  Over the next 5 years we will focus on the following objectives. Objective 1:  Evaluate national and international sorghum germplasm resources for resistance to anthracnose, grain mold, and head smut diseases. Subobjective 1.A.  Identify new sources of resistance to anthracnose within converted and exotic sorghum. Subobjective 1.B.  Identify sources of resistance to grain mold. Subobjective 1.C.  Identify sources of resistance to pathotypes (P5 and P6) of Sporisorium reilianum, causing sorghum head smut. Objective 2:  Determine the population structure of diverse anthracnose (Colletotrichum sublineolum) and head smut (Sporisorium reilianum) isolates utilizing genomic DNA sequencing and phenotypic expression patterns of virulence on host differentials to characterize resistance to these diseases. Subobjective 2.A.  Determine the variability of C. sublineolum isolates based on genomic DNA sequencing. Subobjective 2.B.  Monitor changing populations and identify new pathotypes of C. sublineolum present in the U.S. and Puerto Rico. Subobjective 2.C.  Determine genetic variability among diverse isolates of S. reilianum using genomic DNA sequence information. Subobjective 2.D.  Identify pathotypes of S. reilianum among head smut isolates collected from different sorghum growing regions in the U.S. and Puerto Rico."
498,1186447, 3-Dimensional; beneficial microorganism; Biochemical; Biomass; Deposition; Development; Food; Fusarium; Genes; Genetic; Grain; improved; Lignin; Livestock; Metabolism; mutant; Mycoses; Names; novel; overexpression; pathogen; pathogenic fungus; Phenols; Phenotype; Phosphorus; phytate; Pigments; Plant Roots; prevent; Production; Resistance; response; Sorghum; Starch; Tannic Acid; trait,"GENETIC IMPROVEMENT OF SORGHUM FOR BIOENERGY, FEED, AND FOOD USES",USDA,ARS,ARS,ARS-0434304-PROJ,2/6/2018,2/5/2023,SCOTT EDWARD SATTLER,,1.0,136617730.0,,LINCOLN,NE,68583,UNITED STATES,,,10.001,2019,880707.0,,"Objective 1:  Identify and manipulate the genetic and biochemical mechanisms controlling lignin deposition to develop improved sorghum germplasm for bioenergy and forage uses.   Subobjective 1A: Characterize the effects six recently identified brown midrib mutants (bmr) on phenylpropanoid metabolism and lignin deposition.  Subobjective 1B: Evaluate ways to increase lignin deposition and alter phenolic composition of biomass through overexpression of monolignol genes.  Objective 2:  Identify and manipulate the genetic and biochemical mechanisms controlling starch and phosphorus composition of grain to develop novel sorghum traits for food, biofuel and livestock production.   Subobjective 2A: Identify and characterize mutants that alter phosphorus composition and reduce phytate in grain.  Subobjective 2B: Develop germplasm with altered starch composition and content in grain.  Objective 3:  Identify resistance to fungal pathogens in lignin modified sorghum germplasm for development of stalk rot-resistant grain, bioenergy, and forage sorghums.   Subobjective 3A: Determine the responses of sorghum lines with six recently identified bmr mutants to stalk pathogens. Subobjective 3B: Assess impact of the stalk pathogen Fusarium thapsinum on sorghum with altered the monolignol synthesis.  Subobjective 3C: Determine the response of sorghum stalk moisture phenotypes on stalk rot pathogens. Subobjective 3D: Determine whether beneficial microorganisms increase protection of bmr mutants against root and stalk pathogens.  Objective 4:  Identify resistance interactions between sorghum grain with novel composition and fungal pathogens for food, fuel, and feed uses. Subobjective 4A: Determine whether pericarp pigments provide protection against grain pathogens. Subobjective 4B: Determine whether grain tannins prevent fungal infection."
499,1186655, Acids; Arabinose; Aspergillus; Butanols; carbene; Carbohydrates; Chemicals; Economics; Engineering; Fermentation; Gene Expression; Generations; Glucose; Hydrolysis; inducible gene expression; Industrialization; inhibitor/antagonist; Lactones; lignocellulose; Names; Process; process optimization; Production; Pyrones; Recovery; Saccharomyces; Saccharomyces cerevisiae; Scheme; Sorghum; Succinic Acids; sugar; System; Technology; Wheat; Xylitol; Xylose; Xylose Reductase; Yeasts,DEVELOP TECHNOLOGIES FOR PRODUCTION OF PLATFORM CHEMICALS AND ADVANCED BIOFUELS FROM LIGNOCELLULOSIC FEEDSTOCKS,USDA,ARS,ARS,ARS-0436785-PROJ,7/25/2019,3/31/2020,BADAL C SAHA,,18.0,136617730.0,,PEORIA,IL,61604,UNITED STATES,,,10.001,2019,1281630.0,,"Objective 1. Develop platform yeast technology to enable commercial conversion of lignocellulose-derived xylose to chemicals such as triacetic acid lactone (4- hydroxy-6-methyl-2-pyrone). Sub-objective 1.A. Develop an expanded xylose inducible expression system with various expression levels for tunable control of gene expression in Saccharomyces yeasts. Sub-objective 1.B. Generate a xylose-specific transporter that is not significantly inhibited by glucose. Sub-objective 1.C. Engineer industrial Saccharomyces cerevisiae strains to produce triacetic acid lactone from xylose. Objective 2. Develop technologies that enable the commercial production of itaconic acid (methylene succinic acid) from all the carbohydrates in lignocellulosic feedstocks. Sub-objective 2.A. Screen Aspergillus terreus strains for itaconic acid production from xylose and arabinose. Sub-objective 2.B. Adapt the best performing itaconic acid producing A. terreus strain to (i) dilute acid pretreated wheat straw hydrolyzate for inhibitor tolerance and (ii) high concentrations of itaconic acid for itaconic acid tolerance. Sub-objective 2.C. Optimize process parameters for batch production of itaconic acid from dilute acid pretreated wheat straw hydrolyzate by (i) separate hydrolysis and fermentation (SHF) and (ii) simultaneous saccharification and fermentation (SSF). Sub-objective 2.D. Demonstrate the batch itaconic acid production from wheat straw at a pilot scale (100 L). Objective 3. Develop technologies that enable the commercial production of xylitol from lignocellulosic hydrolyzates. Sub-objective 3.A. Optimize xylitol production by Coniochaeta ligniaria C8100, a fungal strain that produces xylitol from xylose but does not grow on xylose. Sub-objective 3.B. Clone and express heterologous xylose reductase in C. ligniaria C8100. Objective 4. Develop technologies that enable the commercial production of butanol from sweet sorghum bagasse. Sub-objective 4.A. Develop efficient pretreatment and enzymatic saccharification processes for generation of fermentable sugars from sweet sorghum bagasse. Sub-objective 4.B. Integrate enzymatic hydrolysis, fermentation and product recovery schemes for conversion of pretreated sweet sorghum bagasse to butanol. Sub-objective 4.C. Evaluate process economics of butanol production from sweet sorghum bagasse."
500,1114716, Acids; Arabinose; Aspergillus; Butanols; carbene; Carbohydrates; Chemicals; Economics; Engineering; Fermentation; Gene Expression; Generations; Glucose; Hydrolysis; inducible gene expression; Industrialization; inhibitor/antagonist; Lactones; lignocellulose; Names; Process; process optimization; Production; Pyrones; Recovery; Saccharomyces; Saccharomyces cerevisiae; Scheme; Sorghum; Succinic Acids; sugar; System; Technology; Wheat; Xylitol; Xylose; Xylose Reductase; Yeasts,KENTUCKY DEPARTMENT OF AGRICULTURE PRODUCE SAFETY RULE COMPLIANCE PLAN,HHS,FDA,FDA,5U18FD006459-02,7/1/2018,6/30/2021,"DAVID, MORRIS",,6.0,94630642.0,KENTUCKY STATE DEPARTMENT OF AGRICULTURE,FRANKFORT,KY,406018311,UNITED STATES,7/1/2019,6/30/2020,103.0,2019,689086.0,,"1Project SummaryThe Kentucky Department of Agriculture (KDA) proposes to explore andestablish a produce safety program in the Commonwealth of Kentucky throughthe support of this U.S Food and Drug Administration (FDA) funding opportunity.The KDA will seek the authority to conduct on-farm inspections inCommonwealth of Kentucky on behalf of FDA and ensure that produce growersof the Commonwealth are made aware of, trained as needed, and inspected asrequired by the Food Safety Modernization Act (FSMA) Final Rule on ProduceSafety: Standards for the Growing, Harvesting, Packing, and Holding of Producefor Human Consumption (Produce Safety Rule) effective January, 2018. ThisKentucky produce safety program is intended to encourage the safe productionof fresh fruits and vegetables, to promote the understanding of the ProduceSafety Rule and to ensure compliance with the requirements of the ProduceSafety Rule by covered Kentucky entities. This cooperative agreement is toestablish and maintain a statewide program for farmer education, technicalassistance, development of an inventory of covered farms, and farm inspections,after seeking authority under Kentucky law.With the funding made available through this grant, KDA and its partnerorganizations will conduct education, outreach, identification of covered farmsand technical support, while KDA will solely conduct activities associated with on-farm inspections after KDA staff complete FDA-required training.Through this program, KDA will conduct a state self-assessment and policychanges to ensure a clear state regulatory foundation under Kentucky state law(Kentucky Revised Statutes, or KRS), that is well-understood by regulators, theregulated, and the produce community as a whole. KDA will pursue regulatoryauthority for KDA to act as the lead agency with FDA credentials for theimplementation of the Produce Safety Rule. The education and outreachconducted by the three partner agencies associated with this project will enablethe regulated community to better prepare for this federal regulation. Thesupport of both Competition A and Competition B will be necessary to fullydevelop Kentucky’s plan for FSMA Produce Safety Rule implementation."
501,1185496, Agriculture; Amendment; Biomass; Carbon; Carbon Dioxide; density; desulfurization; Domestic Fowls; Event; Excision; Fabaceae; Formulation; Frequencies; Gases; Gossypium; Gypsum; Herbicides; indexing; Industrial fungicide; Infiltration; Names; Nitrogen; Nutrient; Pesticides; Plant Roots; Plants; Process; Production; Property; Rotation; Soil; Sorghum; System; Water,SOIL PROCESSES IN PRODUCTION SYSTEMS THAT INCORPORATE BIOFUEL FEEDSTOCKS INTO SOUTHEASTERN AGRICULTURE,USDA,ARS,ARS,ARS-0421727-PROJ,7/29/2011,6/13/2016,DINKU M ENDALE,,1.0,136617730.0,,TIFTON,GA,31793,UNITED STATES,,,10.001,2019,,,"1.  Determine the effects of legume cover crops and soil amendments (e.g., poultry litter and flue gas desulfurization gypsum) on nutrient cycling and other soil processes in cropping systems.  1.1.  Quantify the impact of gypsum application on infiltration, runoff, bulk density, soil loss, and soil-water partitioning within the rooting zone on a Tifton soil in a sweet sorghum-peanut-cotton rotation.  1.2.   Quantify the impact of gypsum on rooting depth and estimated plant available water in a Tifton soil in a sweet sorghum-peanut-cotton rotation.  1.3.  Determine the effect of gypsum on above and below-ground winter cover crop biomass production and associated effects on soil carbon sequestration, summer crop biomass, yield index, and nitrogen use efficiency.  2.  Characterize the effects of cropping system, soil management and residue removal rate on soil carbon, specifically how changes in soil carbon storage impact nitrogen use, soil water storage and crop water use, and soil erosion and carbon loss associated with extreme rainfall events.  3.  Determine the effects of cropping system, soil management and residue removal rate on the levels and seasonality of trace gas (CO2, CH4, and N2O) emissions.  4.  Assess the dissipation, fate, and transport of herbicides and fungicides in soil as a function of soil management and residue removal rate.  4.1.  Evaluate pesticide soil persistence including metabolite accumulation and decay as influenced by soil properties, tillage, agronomic amendments, pesticide formulation, and pesticide mode and frequency of application.  4.2.  Determine edge-of-field pesticide and degradates loads at the field scale as a function of crop type, gypsum application, and pesticide properties during cotton-sweet sorghum-peanut production with strip- and no-till management."
502,1185656, Behavioral Genetics; Biological; Biomass; Breeding; Cellulose; Chromosomes; Cytology; Ethanol; Fertility; Genetic; Genetic Variation; Hybrids; improved; Methodology; Methods; molecular marker; Names; novel; Panicum; Pennisetum; Ploidies; Poa plant; Poaceae; Production; programs; Reproduction; Reproductive Behavior; Reproductive Biology; Resistance; Seedling; Seeds; Sorghum; Sorghum vulgare; Stress; Texas,IMPROVED FORAGE AND ALTERNATIVE USE GRASSES FOR THE SOUTHERN U.S.,USDA,ARS,ARS,ARS-0424176-PROJ,2/26/2013,2/12/2018,BYRON L BURSON,,6.0,136617730.0,,COLLEGE STATION,TX,77845,UNITED STATES,,,10.001,2019,,,"The long-term objectives of this project are to investigate the reproductive biology, cytology, breeding behavior, and genetic diversity of selected grasses for the purpose of integrating this fundamental information into developing breeding and genetic improvement strategies targeting the creation of elite germplasm that will ultimately be released as improved cultivars.  Specifically, during the next five years we will focus on the following objectives. Objective 1: Develop and evaluate improved germplasm of kleingrass and Texas bluegrass for the southern U.S. that is more productive, biologically diverse, tolerant of biotic and abiotic stresses, improved in quality, and easier to establish and maintain in pastures. Subobjective 1A: Develop and evaluate kleingrass (Panicum coloratum) germplasm with improved forage yield, forage quality, seedling vigor, seed retention, and persistence. Subobjective 1B: Develop and evaluate Texas bluegrass (Poa arachnifera) germplasm with increased forage yield, rust resistance, and adaptation for the humid southeastern U.S. Objective 2: Develop and evaluate novel perennial biofuel sorghum as feedstocks for cellulosic ethanol and biopower. Subobjective 2A: Produce interspecific and intergeneric hybrids between sorghum (Sorghum bicolor) and (1) other Sorghum species and (2) diverse species of other Poaceae genera. Subobjective 2B: Evaluate all interspecific and intergeneric Sorghum hybrids produced for winter-hardiness, perenniality, seed fertility, biomass production, and weediness mitigation. Objective 3: Determine the cytology, reproductive behavior, and genetic diversity of native and introduced species to develop more efficient breeding methodologies for the production of improved forage and bioenergy grasses. Subobjective 3A: Determine the method of pollination, chromosome number, ploidy level, and method of reproduction of species of Panicum, Pennisetum, Sorghum, Tripsacum, and other genera that will be utilized in the wide hybridization program to facilitate hybridization and the genetic improvement of the resulting wide hybrids. Subobjective 3B: Utilize molecular markers to identify and assess parental contribution of interspecific and intergeneric hybrids via species-specific markers and characterize the genetic diversity within targeted germplasm."
503,1186088, Address; Anabolism; base; Benign; Biochemical; Chemical Structure; Development; Engineering; Enzymes; Evaluation; gene product; Goals; Hair Root; Herbicides; improved; metabolic engineering; Names; Natural Products; novel; Pathway interactions; Physiological; plant poison; Plants; promoter; Research; Resistance; Role; Sorghum; Technology; tool; Toxicology; Transgenic Organisms,NEW WEED MANAGEMENT TOOLS FROM NATURAL PRODUCT-BASED DISCOVERIES,USDA,ARS,ARS,ARS-0429936-PROJ,10/26/2015,10/25/2020,STEPHEN O DUKE,,1.0,136617730.0,,UNIVERSITY,MS,38677,UNITED STATES,,,10.001,2019,1885394.0,,"The overall goal of this project is to discover and develop natural product-based weed management solutions. The research is divided into discovery and development of biochemical bioherbicides and creation of crops that are resistant to weeds by transgenically imparting or improving plant/plant allelopathy. This research should provide new avenues for the development of affordable and effective, yet sustainable, weed control strategies.  1. Discover and develop natural product-based bioherbicides that provide environmentally safe and toxicologically benign tools for weed management, with novel modes of action, to address current problems associated with herbicide resistant weeds. 1.1. Discover new and existing natural products for potential use as herbicides and bioherbicides. 1.2. Discovery of the mechanisms of action for newly discovered phytotoxins using chemical structure clues and physiological evaluations. 1.3. Develop natural products as new weed management tools.  2. Develop plant-incorporated bioherbicide technologies for weed management based on known or newly discovered allelochemicals. 2.1. Complete the characterization of the gene products of putative genes for enzymes of the sorgoleone biosynthetic pathway. 2.2. The use of sorghum transformants possessing altered sorgoleone levels to investigate the ecophysiological role of sorgoleone. 2.3. Identification of plant promoters to facilitate root hair-specific metabolic engineering of sorgoleone biosynthesis. 2.4. Engineering de novo sorgoleone biosynthesis in non-producing host plants."
