,PROJECT_ID,PROJECT_TERMS,PROJECT_TITLE,DEPARTMENT,AGENCY,IC_CENTER,PROJECT_NUMBER,PROJECT_START_DATE,PROJECT_END_DATE,CONTACT_PI_PROJECT_LEADER,OTHER_PIS,CONGRESSIONAL_DISTRICT,DUNS_NUMBER,ORGANIZATION_NAME,ORGANIZATION_CITY,ORGANIZATION_STATE,ORGANIZATION_ZIP,ORGANIZATION_COUNTRY,BUDGET_START_DATE,BUDGET_END_DATE,CFDA_CODE,FY,FY_TOTAL_COST,FY_TOTAL_COST_SUB_PROJECTS,ABSTRACT
64,912590, Aflatoxins; American; base; Categories; Cereals; Characteristics; Droughts; Economics; Effectiveness; Engineering; farmer; feeding; Fiber; Food; Food Energy; food marketing; Food Safety; Funding; Future; Genetic Variation; Gluten; Goals; Government; Human; Industry; innovation; interest; Kansas; Kentucky; Macronutrients Nutrition; medical specialties; Millet; Nutrient; Price; Process; Production; Proteins; Research; Resistance; Sales; Sorghum; sports related nutrition; Staging; Starch; Testing; Universities; Wheat,ENGINEERING FOR FOOD SAFETY AND QUALITY,USDA,NIFA,,1007893,10/1/2015,9/30/2020,"ADEDEJI, AK, AD.",,,939017877,UNIVERSITY OF KENTUCKY,BARDSTOWN,KY,40506,UNITED STATES,,,10.203,2016,,,"Currently, there is a significant interest in alternative grains like grain sorghum and millet by US government and grain processing industry because of increased competition for common grains whose prices continue to go up. US government in the last two years has increased research funding to small grains like sorghum and millet, and an evidence is the establishment of a  Feed the future Innovation lab  at Kansas State University, dedicated specifically to research the genetic diversity, value-addition and economic aspect of grain sorghum and millet. Millet production actually doubled between 2012 and 2013 in the US. The interest in using millet as ingredient in food and energy production is based on similarity of these grains to the common ones. Millet possesses characteristics similar to wheat and corn, two important cereals in the US. Millet therefore has the potentials to replace these other cereals in several human food applications and for energy production. Millet is particularly suitable because it is drought resistant, it is less susceptible (8 fold less) to aflatoxin incident than corn, it has comparable nutrient profile as wheat and corn. Some millet varieties have higher protein content than wheat and corn. A major advantage of millet versus grain sorghum is low level of antinutritional factor in millet. Also, about 3 million Americans are gluten intolerant, and millet is gluten free therefore it is an excellent ingredient for production of foods for this category of people where specialty food market attracts sales in billions dollars yearly, and it continues to increase. However, the understanding of millet important constituents, protein, starch and fiber functionality are very important in determining their effectiveness in various food and fuel applications. The need for research at this stage to evaluate the functionality of this grain&#39;s constituents and extensively test the quality attributes of the products produced from them, cannot be greater. There is significant opportunity for farmers in Kentucky to tap into the potential for profit available in the production of millet, considering the projected increase in demand for millet in the US, especially for production of gluten free foods and sport nutrition industry. Our goal in this project is to study the functionality of the important macronutrients available in proso millet cultivars, produce and study the quality characteristics of extruded products made from millet."
65,913007, Agricultural Workers; Biocontrols; Brassica; Characteristics; Cyst; Economics; Environment; farmer; Genetic; graduate student; Growth; Health; Human; improved; Insecticides; Killings; Laboratory Research; Nematoda; Parasites; Parasitic nematode; pathogen; Pennisetum; Plant Roots; Plants; Population; prevent; Production; Productivity; Research; Research Project Grants; research study; Resistance; resistance mechanism; Risk; Soil; Sustainable Development; Time; trait; Virginia; Work,DEVELOPMENT OF SUSTAINABLE CROP PRODUCTION PRACTICES FOR INTEGRATED MANAGEMENT OF PLANT-PATHOGENIC NEMATODES,USDA,NIFA,,1008872,1/1/2016,9/30/2020,"JOHNSON, C.",,,606497121,VIRGINIA POLYTECHNIC INSTITUTE,BLACKSBURG,VA,24060-3580,UNITED STATES,,,10.203,2016,,,"Plant-parasitic nematodes cause extensive losses each year to crops grown in Virginia. Cyst and root-knot nematodes are among the most damaging of these parasites, and reduce crop yield and quality both directly and indirectly. Direct losses result from delayed and uneven crop growth, resulting in lower yields and lower quality characteristics, while in-direct losses involve increased crop damage due to the nematode and other soil pathogens working together to kill plants. Farmers often apply soil fumigants, insecticide-nematicides or other products, here called,  Nematode Management Agents  or  NMAs , to prevent this damage. Whilemany of these NMAs are very effective, they are also often expensive and highly toxic, posing health risks to those who apply them, as well as risks to the environment. This project involves research and extension activities to identify and communicate new crop production practices and products that will enable farmers to more effectively manage the plant-parasitic nematode populations in their fields, while at the same time lower potential risks to human health and increase environmental and economic sustainability. The primary focus of the research projects will be to identify crop varieties possessing resistance to cyst and root-knot nematodes, enabling growers to often eliminate or significantly reduce their use of NMAs. In some cases, how this resistance operates is unknown, and the questions involved need to be answered for farmers to use this resistance effectively. Graduate student greenhouse and laboratory research willbe conducted to clarify resistance mechanisms so that plant breeders can integrate these genetic traits more effectively, and growers will be able to focus their use more appropriately. Additional research will be conducted to compare potential new NMAs to standard products and practices, with special emphasis on finding and evaluating products that involve less risk of potential harm. Annual field experiments will compare the effects of a biofumigant, a new and safer nematicide, and potential biocontrol products to those resulting from application of a traditional soil fumigant. Several cover crop species (sunnhemp, pearl millet, and Brassica juncea, for example) will also be evaluated for their impact on plant-parasitic nematode populations and crop growth, yield and value. Combinations of nematode-resistant cover crops and cultivars should enable farmers to significantly reduce their need to apply NMAs, and the availability of effective but more environmentally sustainable NMAs should further reduce potential risks to agricultural workers and to the environment, while simultaneously improving crop productivity and profitability."
66,913555, Accounting; Address; Adopted; Adoption; Africa; Agriculture; Animals; Asia; Bangladesh; Burkina Faso; Businesses; Cambodia; Collaborations; Country; curriculum development; Custom; design; Development; Economics; Ecosystem; Environmental Impact; Ethiopia; Evaluation; evaluation/testing; Faculty; Far East; farmer; Farming environment; feeding; flexibility; food security; Funding; Future; Gender; Harvest; Human; innovation; Institution; institutional capacity; Knowledge; Livestock; Maize; Marketing; member; Millet; Monitor; operation; Poverty; Power Sources; Preparation; Process; Production; Productivity; programs; prototype; Provider; Research Methodology; Resources; Rice; scale up; Senegal; Services; social; Sorghum; Students; System; Tanzania; Technology; technology development; tool; Trainers Training; Training; Transplantation; Vegetables; Water; Woman; Work,APPROPRIATE-SCALE AGRICULTURAL MECHANIZATION FOR GLOBAL FOOD SECURITY,USDA,NIFA,,1010004,9/1/2016,8/31/2021,"SRIVASTAVA, A.","HARRIGAN, TI, .;JOSHI, NA, .",,193247145,MICHIGAN STATE UNIVERSITY,EAST LANSING,MI,48824-1046,UNITED STATES,,,10.203,2016,,,"The Appropriate Scale Mechanization Consortium (ASMC) will introduce multifunctional andmodular mechanized technologies that are technically, environmentally, and economically appropriate for use by smallholder farmers with the flexibility to accommodate different power sources. These technologies will contribute to enhanced labor productivity and increased land productivity, thus sustainably reducing poverty among smallholders. The overall objective ofthis project is to intensify smallholder farmers&#39; cropping systems and on-farm operations through mechanization in a sustainable manner. Sustainable intensification will integrate social,economic and environmental impacts with a specific focus on easing the burden on women. The ASMC includes members with substantial institutional capacity and expertise, and active collaborations with institutions and entry point organizations in four designated countries in South Asia, East Africa and West Africa: Bangladesh, Cambodia, Ethiopia and Burkina Faso.The ASMC will utilize a three-tier approach that accounts for the required farming tasks, associated mechanization priorities and an operational strategy for achieving appropriate and scalable mechanization for crop and livestock production on smallholder farms. The operational strategy includes the following six key functions: 1) engage entry point organizations to establish Innovation Hubs, 2) assess country specific mechanization challenges, opportunities, and priorities, 3) implement country specific activities utilizing participatory research methods, 4) build human capacity with gender emphasis, 5) monitor and evaluate impact of activities, and 6) share knowledge with in-country stakeholders.To address the barriers to adoption, the ASMC will facilitate the creation of unique Appropriate- Scale Mechanization Innovation Hubs in each country that will identify specific needs, leverage ASMC resources to attract additional support and funding, and implement innovative solutionsto address current challenges and opportunities for mechanization. Innovation Hubs will create an ecosystem of innovation by engaging various stakeholders including smallholder farmers, faculty, students, and business professionals in identifying needs, seeking solutions and resources, promoting/adopting/scaling technology and business development. To ensuresustained and long-term impacts, the Innovation Hubs will focus on capacity building efforts that span mechanization-specific training/educational programs and curricula development to extension activities targeting smallholder farmers and especially women farmers.The work in South Asia will focus on rice and vegetable value chains and the development of technologies and tools that can be used especially by women to sustainably intensify land preparation and water management, transplanting, cultivation and weeding, crop harvesting, handling and on-farm processing. The work in Ethiopia and Burkina Faso will develop and refine sustainable mechanization practices with draft animals and small 2-WD tractors with an emphasis on zone tillage, seeding, weeding, and shelling technologies for maize that will be readily transferrable to other cropping systems, such as sorghum and millet production, as well as for use in other Feed the Future countries such as Tanzania and Senegal where two of SIIL&#39;s regional representatives are located. The scope of activities will include prototype testing and evaluation, train-the-trainer sessions for local extension and technical service providers, on-farm evaluation and artisan training for local manufacturing and marketing of technologies, tools and custom services. Special consideration will be given to designs suitable for up-scaling. Finally, the ASMC intends to make the Innovation Hubs self-sustaining so that they will succeed in facilitating the development, adoption and dissemination of technologies after the end of this project."
71,997931, Africa; Africa South of the Sahara; African; Agriculture; Alleles; Behavior; Bioinformatics; Biology; Cereals; climate change; Code; Databases; DNA; Educational workshop; Environment; Evolution; Exhibits; exome sequencing; Fellowship; Food; Funding; Generations; genomic signature; Genomics; Genotype; Germination; Goals; Host resistance; Institution; Laboratories; learning materials; Maize; Millet; Molecular; Names; Nitrogen; Parasites; Pennsylvania; phenome; Phenotype; Plant Genome; Plants; Population; Production; Productivity; Protocols documentation; Quantitative Genetics; Research; Research Training; Resistance development; Resources; Rice; Scientist; Seeds; Sorghum; Specimen; Stress; stressor; Time; Training; undergraduate student; Universities; Variant; Water; web site,"GENOMICS OF ADAPTATION TO AGRICULTURE IN STRIGA HERMONTHICA, A PLANT PARASITE OF CEREALS",NSF,NSF,,1711950,1/1/2018,12/31/2020,"BELLIS, EMILY S",,5.0,937500692.0,PENNSYLVANIA STATE UNIVERSITY,UNIVERSITY PARK,PA,16802-1503,UNITED STATES,,,47.074,2017,216000.0,,"This action funds an NSF National Plant Genome Initiative Postdoctoral Research Fellowship in Biology for FY 2017. The fellowship supports a research and training plan in a host laboratory for the Fellow who also presents a plan to broaden participation in biology. The host institution for the fellowship is Pennsylvania State University and the sponsoring scientist is Dr. Jesse Lasky. Agronomic weeds pose a serious threat to agricultural productivity, and weed infestations may intensify under changing climates. To better understand interactions between biotic and abiotic stressors, this project investigates mechanisms of specialization to different host crops and abiotic environments in purple witchweed (Striga hermonthica).  Parasitic witchweeds constitute the greatest biotic constraint to food production in sub-Saharan Africa and devastate yields of economically important cereals such as maize, sorghum, millet, and rice.  Broader impacts include generation of new genomic and phenotypic resources to enhance development of resistant crop varieties, training of undergraduate students, and workshops in witchweed bioinformatics targeted to African scientists.  Training objectives include statistical evolutionary genomics, ancient DNA sequencing, quantitative genetics, and experimental plant-parasite interactions.The main goal of this project is to better understand evolution of crop-parasite interactions across diverse abiotic environments. First, genomic signatures of host-specialization and local adaptation will be identified, using targeted exome sequencing of 200 herbarium specimens collected within the past 150 years from different hosts of origin across East and West Africa. Loci will be identified that exhibit statistical associations with environment and host of origin, with allelic variation that tracks change in regional host crop production over time. For the second aim, effects of abiotic stress on host range will be experimentally evaluated. Seed germination, early host-seeking behavior, and host resistance will be quantified under nitrogen- and water-limitation for 20 parasite populations across 60 genotypes of three agriculturally important host crops: sorghum, millet, and maize.  Genomic and phenotypic resources generated during the project will be publicly accessible through online databases (NCBI; Project Unity, http://phenome-networks.com) and a dedicated project website including instructional materials, code, and molecular protocols."
72,1183890, Address; American; Apiaceae; Ash tree; Asians; Back; Carrots - dietary; Collaborations; Collection; Data; Data Base Management; Databases; Decision Making; Detection; Development; Diagnostic; Disease; Disease Resistance; Ensure; Evaluation; Genetic; Genetic Drift; genetic resource; Health; Helianthus species; Herb; Information Resources Management; Intellectual Property; Knowledge; Maize; Medicinal Plants; Methods; Millet; Molecular; Monitor; Names; Natural regeneration; operation; Pantoea; pathogen; Pattern; Phenotype; Plants; preservation; Private Sector; Procedures; Property Rights; Research; Research Support; Resistance; Sampling; Sclerotinia; Site; Spinach - dietary; Stress; Sweet Clover Plant; Testing; trait; Universities; Vegetables,MANAGEMENT OF CROP GENETIC RESOURCES AND ASSOCIATED INFORMATION,USDA,ARS,ARS,ARS-0424517-PROJ,4/14/2013,2/12/2018,CANDICE A GARDNER,,4.0,,AGRICULTURAL RESEARCH SERVICE,AMES,IA,50011,UNITED STATES,,,10.001,2017,2382616.0,," Objective(s): Objective 1:  Conserve, regenerate, back-up, monitor viability, conduct diagnostic disease testing, and distribute genetic resources and associated information for maize, sunflowers, vegetables, oilseeds, ornamentals, sweet clover, temperate-adapted millets, herbs, medicinal plants and related wild species.  1A.  Monitor accessions for viability and phytosanitary health to ensure availability of healthy propagules and to preserve their genetic integrity. 1B. Regenerate and conserve more than 53,000 accessions efficiently and effectively. 1C. Backup accessions at second sites, increasing the proportion of accessions backed up to more than 83% of 2012 holdings. 1D. Distribute germplasm and associated information to support research objectives.  Objective 2:  In collaboration with the Database Management Unit, cooperators, and stakeholders, develop, enhance, and deploy GRIN-Global to provide superior user interfaces and expanded capacities to manage genetic resource management information.  Objective 3:  Elucidate geospatial patterns of genetic divergence, diversity, and adaptation especially for maize, spinach wild relatives, ash, Apiaceae, amaranths, and wild and cultivated oilseed species, and apply that knowledge to genetic resource acquisition, development of core subsets, and other curatorial operations. 3A. Collect geospatial, genetic, and phenotypic information for key cultivated crops and their wild relatives, including maize, spinach, ash, Apiaceae, amaranth, and oilseeds, conduct analyses to determine gaps in collection holdings and/or information, and apply results to curatorial decision-making. 3B. Acquire samples and associated information of North American and Asian Fraxinus, potential ornamental and medicinal taxa, wild and/or cultivated oilseed, vegetable, and forage crops to address current gaps and stakeholder research needs (especially crop wild relatives), and elite crop germplasm such as varieties with expired intellectual property rights. Objective 4:  Conduct genetic characterizations and phenotypic evaluations of the preceding crops - especially maize, sunflower, carrots and related wild species - for priority genetic and agronomic traits, including evaluating sunflowers for host-plant resistance to Sclerotinia and refining molecular detection methods for differentiating Pantoea stewartii (Stewarts wilt pathogen) from related species. 4A. In cooperation with ARS, university and private sector collaborators, conduct genetic characterizations and phenotypic evaluations of selected crops for priority genetic and agronomic traits, including host-plant resistance to disease, pest, and abiotic stresses.  Incorporate data into GRIN/GRIN-Global and/or other databases. 4B. Refine molecular detection methods for differentiating Pantoea stewartii from related species to support development and implementation of accurate detection procedures."
73,1184236, absorption; Agriculture; bean; Biological Availability; Biological Models; Caco-2 Cells; Cell Culture Techniques; Collaborations; Digestion; Domestic Fowls; Duodenum; Food; Genes; Health; Health Promotion; improved; In Vitro; International; Iron; Lentils - dietary; Maize; Measures; Modeling; molecular marker; Names; Nutritional; Operative Surgical Procedures; Pennisetum; Phytochemical; Plants; Quantitative Trait Loci; Research; Rice; Seeds; Sorghum; tool; Work; Zinc,"BIOAVAILABILITY OF IRON, ZINC AND SELECT PHYTOCHEMICALS FOR IMPROVED HEALTH",USDA,ARS,ARS,ARS-0426380-PROJ,1/29/2014,1/28/2019,RAYMOND P GLAHN,,23.0,,AGRICULTURAL RESEARCH SERVICE,ITHACA,NY,14853,UNITED STATES,,,10.001,2017,962419.0,," Objective(s): 1. In collaboration with international teams of plant breeders, we will develop lines of staple food crops such as beans, pearl millet, sorghum, rice, lentils and maize with improved Fe and Zn content and bioavailability.  1.A.  Identify molecular markers and ultimately the genes that influence iron level and bioavailability in maize seed.  Quantitative trait loci (QTL) mapping and an in-vitro digestion/Caco-2 cell culture model system will be used for this research sub-objective.    1.B.  Identify molecular markers and ultimately the genes that influence iron level and bioavailability in lentils.  Quantitative trait loci (QTL) mapping and an in-vitro digestion/Caco-2 cell culture model system will be used for this research sub-objective.      1.C.  Identify agricultural and processing practices that enhance the nutritional quality of Fe in staple food crops.  1.D.  Continue our work to identify compounds that promote or inhibit Fe bioavailability in staple food crops.   2.  Evaluate a surgical duodenal loop model in poultry as a tool to measure bioavailability of health promoting phytochemicals.   2.A. Determine if absorption of selected phytochemicals can be measured in the poultry duodenal loop model.  2.B. Define bioavailability of specific phytochemicals from select foods using the validated duodenal loop model."
77,1089145, Address; Angiosperms; Arabidopsis; Award; base; Biology; Computing Methodologies; Custom; Data; Deposition; design; DNA; DNA Sequence; Evaluation; Event; experimental study; Foundations; functional genomics; gene function; Genes; Genetic; genetic resource; Genome; genome editing; genomic tools; Genomics; homologous recombination; improved; interest; Internships; Libraries; Manihot; member; Methods; MicroRNAs; Mission; Modeling; Modification; Molecular; Names; novel; Organism; Orphan; pathogen; phenome; plant growth/development; Plants; Plasmids; Process; programs; repaired; Reporter; repository; Resistance; Resources; Running; student training; System; Techniques; Technology; Testing; tool; Training; Transcriptional Activation; undergraduate student; Untranslated RNA; web-based tool; Work,EDGE: HIGH EFFICIENCY IDENTIFICATION OF PRODUCTS OF HOMOLOGOUS RECOMBINATION IN PLANTS AS A TOOL TO TEST GENE FUNCTION,NSF,NSF,,1827761,9/1/2018,8/31/2021,"MEYERS, BLAKE C","BART, REBECCA S ; VELEY, KIRA",01,44193006.0,DONALD DANFORTH PLANT SCIENCE CENTER,ST. LOUIS,MO,63132-2918,UNITED STATES,,,47.074,2018,999999.0,,"This project will develop a new method to facilitate and accelerate the identification of successful products of homologous recombination (HR) in crop plants. This method is based on advances in 'genome editing', a revolutionary technology that promises the ability to introduce genetic improvements or novel functionality to genomes where genetic resources are currently limited. Applications in plants that require replacing an endogenous piece of DNA with another DNA sequence are possible but are very inefficient due to very low rates of HR. The technology developed in this project is designed to overcome this bottleneck, with the aim to advance organismal biology by greatly facilitating the testing of gene function through direct modification of a broad range of genes of interest. Such advances will contribute to improvements in the understanding of the genomes-to-phenomes relationship. This could, for example, accelerate the development of plants with improved resistance to pathogens, or enhanced crop yields. The project will carry out experiments to further develop, test, validate and improve this technology and its application, first testing the components of the system, then applying what is learned to single and multiple targets. The work will test the system in cassava and foxtail millet, as well as in model flowering plants. Broader impacts of the project include the wide dissemination of the method for the improvement of crop plants and other species, plus the training of students via integration with long-running and successful undergraduate internship program. The project will focus specifically on techniques to facilitate and accelerate the identification of successful products of HR by reporter-based methods using transcriptional activation. The approach combines insertion of a repair template (containing the desired genome edit and a selectable marker) with methods to rapidly find a desirable, rare HR event - the proverbial  needle in a haystack . Data from cassava demonstrates that this is an effective method for developing molecular and genomic tools for orphan crops and those lacking robust genomic resources. The work will be done in cassava, Arabidopsis, and Setaria as the primary species for analysis, because a demonstration in these species would support broad utility in eudicot and monocot species, including most crops. The questions to be addressed by this project include: 1) whether the efficiency of HR can be improved by focusing on selection of the products; 2) whether HR-based approaches be used to successfully tag non-coding RNAs such as microRNA and tasiRNA precursors; and, 3) whether it is possible to develop efficient processes for high-throughput, library-based knock-ins. The project will develop an approach for a key functional genomic tool (improved selection of products of HR) to enable direct tests of hypotheses about gene function in diverse organisms. Project members will be trained broadly in plant biology and genomics, gene function and functional genomics, and computational methods. All resources generated in this project will be made available for use. Specifically, constructs will be deposited in nonprofit global plasmid repositories and web-based tools will be designed to enable users unfamiliar with genome editing to successfully design custom components of SureFire for application to their organism(s) of study.This award reflects NSF's statutory mission and has been deemed worthy of support through evaluation using the Foundation's intellectual merit and broader impacts review criteria."
78,1092024, Agriculture; Animals; Archaeology; Area; Asia; Attention; Award; Awareness; bone; Carbon Isotopes; Cereals; China; Collagen; Communities; Consumption; Data; Droughts; Europe; Evaluation; Food; Food production; food security; Foundations; Future; Geography; Grain; Human; India; insight; interdisciplinary approach; interest; Investigation; Measurement; Meat; Methodology; Millet; Minor; Mission; Modernization; Names; Nitrogen Isotopes; Plants; Play; Preparation; Process; Production; Recording of previous events; Recurrence; Research; Role; Sampling; System; Testing; Universities; Washington,THE ORIGINS AND SPREAD OF MILLET CULTIVATION,NSF,NSF,,1826727,7/15/2018,6/30/2021,"LIU, XINYI","FRACHETTI, MICHAEL D ; BRADLEY, ALEXANDER S",01,68552207.0,WASHINGTON UNIVERSITY,SAINT LOUIS,MO,63130-4862,UNITED STATES,,,47.075,2018,312494.0,,"Dr. Xinyi Liu, of Washington University in St. Louis, along with colleagues in US, China, UK and India, will undertake research to study the origins and spread of millet cultivation. This project considers two of the ecologically hardiest of cereal crops: broomcorn (Panicum miliaceum) and foxtail millet (Setaria italica). Today, these two minor cereals are consumed less frequently, thereby attracting little scientific attention, however they were once among the most expansive food crops in geographical terms, with a center of origin in northern China and spreading to India and Europe in prehistory. Using a multidisciplinary approach, we seek answers to two questions: (1) when did millet first become a staple food for human consumption? and (2) when and how did millet cultivation expand from its place of origin in north China to Central and South Asia? The ecological merits of the two millets under investigation make them particularly important in the context of food security in modern systems in their capacity to grow in marginal areas. Understanding the history of these two drought hardy species can also raise awareness of their capacity for future utility.In order to test hypotheses about the consumption and spread of millet, Dr Liu and the research team will undertake three types of analyses: (1) bulk carbon and nitrogen isotope analyses of archaeological animal bone collagen and plant materials; (2) compound specific carbon isotope analyses of archaeological human and animal bone collagen; and (3) direct radiocarbon measurements of archaeological millet grains from across Central and South Asia. These data are built on significant improvements in sample preparation and methodological refinements in the recent decade. In taking a multidisciplinary approach, this project provides insight into not only the two specific crops, but the communities who utilize them. Why were these crops chosen as primary targets of food production? Why are communities situated in a recurrent landscape (foothills / edges of the mountains) seemingly always interested in these plants? Why do people seemingly consume a lot of crops but not a lot of meat? Early discussions on East-West contacts have primarily focused on the inter-continental exchange of material goods. This project will however shift the focus to emphasize the role played by the primary agents of agricultural production, the ordinary farming communities themselves, who do not always own much material goods, but pioneered the globalization process in the ancient world.This award reflects NSF's statutory mission and has been deemed worthy of support through evaluation using the Foundation's intellectual merit and broader impacts review criteria."
79,1183891, Address; American; Apiaceae; Ash tree; Asians; Back; Carrots - dietary; Collaborations; Collection; Data; Data Base Management; Databases; Decision Making; Detection; Development; Diagnostic; Disease; Disease Resistance; Ensure; Evaluation; Genetic; Genetic Drift; genetic resource; Health; Helianthus species; Herb; Information Resources Management; Intellectual Property; Knowledge; Maize; Medicinal Plants; Methods; Millet; Molecular; Monitor; Names; Natural regeneration; operation; Pantoea; pathogen; Pattern; Phenotype; Plants; preservation; Private Sector; Procedures; Property Rights; Research; Research Support; Resistance; Sampling; Sclerotinia; Site; Spinach - dietary; Stress; Sweet Clover Plant; Testing; trait; Universities; Vegetables,MANAGEMENT OF CROP GENETIC RESOURCES AND ASSOCIATED INFORMATION,USDA,ARS,ARS,ARS-0424517-PROJ,4/14/2013,2/12/2018,CANDICE A GARDNER,,04,,AGRICULTURAL RESEARCH SERVICE,AMES,IA,50011,UNITED STATES,,,10.001,2018,,," Objective(s): Objective 1:  Conserve, regenerate, back-up, monitor viability, conduct diagnostic disease testing, and distribute genetic resources and associated information for maize, sunflowers, vegetables, oilseeds, ornamentals, sweet clover, temperate-adapted millets, herbs, medicinal plants and related wild species.  1A.  Monitor accessions for viability and phytosanitary health to ensure availability of healthy propagules and to preserve their genetic integrity. 1B. Regenerate and conserve more than 53,000 accessions efficiently and effectively. 1C. Backup accessions at second sites, increasing the proportion of accessions backed up to more than 83% of 2012 holdings. 1D. Distribute germplasm and associated information to support research objectives.  Objective 2:  In collaboration with the Database Management Unit, cooperators, and stakeholders, develop, enhance, and deploy GRIN-Global to provide superior user interfaces and expanded capacities to manage genetic resource management information.  Objective 3:  Elucidate geospatial patterns of genetic divergence, diversity, and adaptation especially for maize, spinach wild relatives, ash, Apiaceae, amaranths, and wild and cultivated oilseed species, and apply that knowledge to genetic resource acquisition, development of core subsets, and other curatorial operations. 3A. Collect geospatial, genetic, and phenotypic information for key cultivated crops and their wild relatives, including maize, spinach, ash, Apiaceae, amaranth, and oilseeds, conduct analyses to determine gaps in collection holdings and/or information, and apply results to curatorial decision-making. 3B. Acquire samples and associated information of North American and Asian Fraxinus, potential ornamental and medicinal taxa, wild and/or cultivated oilseed, vegetable, and forage crops to address current gaps and stakeholder research needs (especially crop wild relatives), and elite crop germplasm such as varieties with expired intellectual property rights. Objective 4:  Conduct genetic characterizations and phenotypic evaluations of the preceding crops - especially maize, sunflower, carrots and related wild species - for priority genetic and agronomic traits, including evaluating sunflowers for host-plant resistance to Sclerotinia and refining molecular detection methods for differentiating Pantoea stewartii (Stewarts wilt pathogen) from related species. 4A. In cooperation with ARS, university and private sector collaborators, conduct genetic characterizations and phenotypic evaluations of selected crops for priority genetic and agronomic traits, including host-plant resistance to disease, pest, and abiotic stresses.  Incorporate data into GRIN/GRIN-Global and/or other databases. 4B. Refine molecular detection methods for differentiating Pantoea stewartii from related species to support development and implementation of accurate detection procedures."
80,1184237, absorption; Agriculture; bean; Biological Availability; Biological Models; Caco-2 Cells; Cell Culture Techniques; Collaborations; Digestion; Domestic Fowls; Duodenum; Food; Genes; Health; Health Promotion; improved; In Vitro; International; Iron; Lentils - dietary; Maize; Measures; Modeling; molecular marker; Names; Nutritional; Operative Surgical Procedures; Pennisetum; Phytochemical; Plants; Quantitative Trait Loci; Research; Rice; Seeds; Sorghum; tool; Work; Zinc,"BIOAVAILABILITY OF IRON, ZINC AND SELECT PHYTOCHEMICALS FOR IMPROVED HEALTH",USDA,ARS,ARS,ARS-0426380-PROJ,1/29/2014,1/28/2019,RAYMOND P GLAHN,,23,,AGRICULTURAL RESEARCH SERVICE,ITHACA,NY,14853,UNITED STATES,,,10.001,2018,962419.0,," Objective(s): 1. In collaboration with international teams of plant breeders, we will develop lines of staple food crops such as beans, pearl millet, sorghum, rice, lentils and maize with improved Fe and Zn content and bioavailability.  1.A.  Identify molecular markers and ultimately the genes that influence iron level and bioavailability in maize seed.  Quantitative trait loci (QTL) mapping and an in-vitro digestion/Caco-2 cell culture model system will be used for this research sub-objective.    1.B.  Identify molecular markers and ultimately the genes that influence iron level and bioavailability in lentils.  Quantitative trait loci (QTL) mapping and an in-vitro digestion/Caco-2 cell culture model system will be used for this research sub-objective.      1.C.  Identify agricultural and processing practices that enhance the nutritional quality of Fe in staple food crops.  1.D.  Continue our work to identify compounds that promote or inhibit Fe bioavailability in staple food crops.   2.  Evaluate a surgical duodenal loop model in poultry as a tool to measure bioavailability of health promoting phytochemicals.   2.A. Determine if absorption of selected phytochemicals can be measured in the poultry duodenal loop model.  2.B. Define bioavailability of specific phytochemicals from select foods using the validated duodenal loop model."
